,open,high,low,close,average,turn,volume,amount,tnum
2010-11-15,13.6468,14.1581,13.6468,14.1087,31.07,3.503,875776.0,27210099.17,1461.0
2010-11-16,14.0998,14.5124,13.6872,13.8576,31.56,4.382,1095438.0,34567753.83,2069.0
2010-11-17,13.8307,14.1357,13.7231,13.8486,31.1,3.55,887398.0,27597964.63,1423.0
2010-11-18,13.9025,15.0236,13.9025,14.898,32.48,10.801,2700234.0,87715174.95,4491.0
2010-11-19,14.7994,15.2075,14.7097,15.2075,33.48,11.462,2865556.0,95925671.01,4479.0
2010-11-22,15.0595,15.5169,14.9833,15.1582,34.13,11.042,2760563.0,94210236.82,3956.0
2010-11-23,15.0236,15.0685,14.6783,15.0057,33.19,6.638,1659458.0,55073841.43,2762.0
2010-11-24,14.9339,15.2479,14.7994,15.2479,33.67,5.77,1442452.0,48569231.53,2482.0
2010-11-25,15.2703,15.4407,14.9205,14.9788,33.65,5.769,1442340.0,48539123.58,2368.0
2010-11-26,14.9788,15.4183,14.8891,15.3375,34.0,6.322,1580460.0,53732069.62,2542.0
2010-11-29,15.2927,15.6515,15.2927,15.5124,34.56,6.104,1526074.0,52740632.42,2321.0
2010-11-30,15.4003,15.6829,14.5796,14.9698,33.61,6.681,1670146.0,56140154.8,2899.0
2010-12-1,14.9339,15.203,14.8128,15.0909,33.56,3.239,809788.0,27172443.78,1323.0
2010-12-2,15.2299,15.36,14.9339,14.9608,33.75,4.085,1021328.0,34465290.18,1515.0
2010-12-3,14.9833,15.0326,14.7142,14.7545,33.11,2.793,698165.0,23117395.09,1178.0
2010-12-6,14.7949,14.8353,14.3016,14.3823,32.29,3.361,840316.0,27129840.23,1492.0
2010-12-7,14.2612,14.768,14.2612,14.7276,32.54,3.212,803044.0,26129762.76,1384.0
2010-12-8,14.7545,14.777,14.5527,14.6021,32.72,1.976,493913.0,16161515.75,939.0
2010-12-9,14.5796,14.5796,14.3913,14.3958,32.21,1.329,332353.0,10704486.64,739.0
2010-12-10,14.2971,14.7545,14.2881,14.7276,32.52,1.942,485522.0,15789765.47,828.0
2010-12-13,14.759,15.194,14.759,15.0774,33.54,3.953,988371.0,33146554.24,1494.0
2010-12-14,15.1088,15.2703,15.046,15.2254,33.85,3.297,824232.0,27897387.07,1318.0
2010-12-15,15.2254,15.2568,15.0012,15.0685,33.77,3.178,794534.0,26832552.95,1147.0
2010-12-16,15.0774,15.5528,15.0685,15.4945,34.34,5.145,1286274.0,44167511.34,2155.0
2010-12-17,15.4003,15.5887,15.3375,15.4721,34.46,4.269,1067248.0,36774614.34,1486.0
2010-12-20,15.4452,15.8219,15.0774,15.7322,34.6,7.556,1888905.0,65351289.91,2750.0
2010-12-21,15.7187,15.7636,15.5394,15.5842,34.87,6.039,1509814.0,52644116.14,1924.0
2010-12-22,15.6111,15.6111,15.342,15.3465,34.39,3.273,818290.0,28140599.85,1295.0
2010-12-23,15.2927,15.4048,15.0819,15.1133,33.95,3.085,771158.0,26184136.25,1109.0
2010-12-24,14.9788,14.9788,14.5303,14.6918,32.91,3.183,795780.0,26187072.87,1306.0
2010-12-27,14.629,14.8442,14.2612,14.2747,32.42,3.117,779199.0,25263572.94,1194.0
2010-12-28,14.333,14.3913,14.1177,14.2971,31.8,1.87,467474.0,14864607.41,904.0
2010-12-29,14.3419,14.4541,14.2836,14.4496,32.04,2.036,509054.0,16311922.36,893.0
2010-12-30,14.4361,14.4855,14.2253,14.4855,32.09,1.743,435812.0,13984317.96,831.0
2010-12-31,14.5213,14.8756,14.4047,14.8711,32.8,3.297,824307.0,27039945.73,1207.0
2011-1-4,14.8397,15.0954,14.7007,14.9922,33.28,4.726,1181604.0,39328375.27,1442.0
2011-1-5,14.9563,15.3286,14.7994,15.0505,33.79,4.862,1215571.0,41079660.46,1878.0
2011-1-6,14.9563,15.1626,14.9563,15.0326,33.53,3.064,766085.0,25685089.41,1080.0
2011-1-7,15.0281,15.1357,14.7501,14.7545,33.34,2.513,628341.0,20946434.8,1285.0
2011-1-10,14.5976,14.7456,14.2836,14.3509,32.31,3.124,780980.0,25236735.11,1306.0
2011-1-11,14.2612,14.4316,14.1267,14.3061,31.74,1.816,453897.0,14406903.14,865.0
2011-1-12,14.3106,14.4406,14.1222,14.2433,31.7,2.657,664360.0,21058086.3,1053.0
2011-1-13,14.2836,14.3599,14.176,14.3375,31.88,1.444,360939.0,11505949.91,727.0
2011-1-14,14.2657,14.3016,14.037,14.037,31.56,1.566,391474.0,12353457.91,696.0
2011-1-17,14.0415,14.2119,13.454,13.7275,30.59,2.684,671076.0,20529522.78,926.0
2011-1-18,13.8038,13.8038,13.4271,13.5168,30.17,1.867,466713.0,14080932.26,749.0
2011-1-19,13.5347,13.7231,13.3733,13.7231,30.32,1.354,338597.0,10266032.29,576.0
2011-1-20,13.6782,13.6782,13.2342,13.2701,30.05,1.473,368158.0,11063186.79,753.0
2011-1-21,13.2701,13.2791,12.8261,13.019,29.1,2.285,571173.0,16622200.7,1063.0
2011-1-24,13.019,13.445,12.9158,12.9158,29.24,1.572,393078.0,11494389.6,712.0
2011-1-25,12.9158,13.0952,12.7947,12.9607,28.95,1.922,480550.0,13911923.91,514.0
2011-1-26,12.9652,13.2746,12.9293,13.2746,29.3,1.007,398426.0,11674941.94,550.0
2011-1-27,13.2746,13.4091,13.0952,13.2791,29.7,0.833,329524.0,9787188.58,611.0
2011-1-28,13.2925,13.4091,13.2432,13.3419,29.67,0.54,213777.0,6343172.64,398.0
2011-1-31,13.3419,13.6334,13.2925,13.5526,30.09,0.599,237035.0,7131336.78,454.0
2011-2-1,13.5257,13.6558,13.4405,13.4585,30.13,0.654,258859.0,7800405.43,422.0
2011-2-9,13.4585,13.4585,13.297,13.306,29.85,0.461,182521.0,5447843.65,382.0
2011-2-10,13.306,13.6199,13.2432,13.602,30.11,0.566,224094.0,6746609.32,463.0
2011-2-11,13.602,13.7948,13.5347,13.7679,30.54,0.821,325026.0,9925516.93,594.0
2011-2-14,13.7679,13.9473,13.6692,13.9025,30.8,1.254,496078.0,15278168.07,852.0
2011-2-15,13.9025,13.9877,13.7903,13.8352,30.94,1.261,499105.0,15444067.82,808.0
2011-2-16,13.7545,14.1087,13.7545,14.037,31.22,1.128,446308.0,13935849.25,750.0
2011-2-17,13.9473,14.0684,13.8397,13.9383,31.08,1.317,521267.0,16203230.06,862.0
2011-2-18,13.8486,13.9383,13.6558,13.7006,30.69,1.169,462519.0,14196626.67,851.0
2011-2-21,13.5751,13.898,13.5751,13.8845,30.79,1.049,415072.0,12781499.22,643.0
2011-2-22,13.8845,13.9428,13.5033,13.5257,30.54,1.364,539723.0,16482272.76,978.0
2011-2-23,13.4585,13.6513,13.4585,13.6334,30.31,0.88,348191.0,10552490.08,650.0
2011-2-24,13.5437,13.9787,13.4988,13.9787,30.71,1.566,619682.0,19029751.5,978.0
2011-2-25,13.9832,14.037,13.7903,13.88,30.94,1.184,468593.0,14498394.2,737.0
2011-2-28,13.8128,13.9608,13.7814,13.898,30.88,0.975,385763.0,11914241.03,739.0
2011-3-1,13.8935,14.0774,13.8576,14.0774,31.2,1.59,629297.0,19634400.73,971.0
2011-3-2,14.0415,14.3106,13.9159,14.2164,31.62,2.213,875588.0,27688805.46,1269.0
2011-3-3,14.1357,14.2612,13.8128,13.8576,31.23,1.553,614350.0,19186754.48,846.0
2011-3-4,13.8576,13.9473,13.7769,13.9338,30.92,0.944,373539.0,11549156.9,502.0
2011-3-7,13.9069,14.0325,13.9025,13.9966,31.1,1.983,784796.0,24410530.69,827.0
2011-3-8,13.9204,14.0191,13.8845,13.9608,31.06,1.199,474553.0,14738433.95,655.0
2011-3-9,14.0056,14.0056,13.8935,13.9428,31.07,1.135,449157.0,13954479.21,724.0
2011-3-10,13.9428,14.0325,13.8755,13.9383,31.13,1.205,477016.0,14850764.85,673.0
2011-3-11,14.7501,15.3331,14.7501,15.3331,34.09,7.257,2871604.0,97892306.94,2708.0
2011-3-14,15.7008,16.7098,15.6066,16.0685,36.12,18.774,7428866.0,268299918.29,11404.0
2011-3-15,15.7008,15.8488,15.2523,15.629,34.5,8.875,3511703.0,121149103.71,6152.0
2011-3-16,15.6156,15.6873,15.3914,15.6156,34.65,6.224,2463031.0,85343145.51,4037.0
2011-3-17,15.5304,15.5304,14.7501,14.7904,33.5,5.774,2284622.0,76529230.77,4177.0
2011-3-18,14.9025,15.1492,14.8397,14.9474,33.4,3.08,1218824.0,40707823.62,2231.0
2011-3-21,15.0326,15.2344,14.629,15.1088,33.34,4.47,1768896.0,58982390.03,3111.0
2011-3-22,15.0281,15.0595,14.7097,14.8039,33.06,2.579,1020356.0,33735158.42,1733.0
2011-3-23,14.768,15.1582,14.7545,15.0595,33.38,2.83,1119977.0,37386406.15,1969.0
2011-3-24,15.0281,15.203,14.9339,15.1043,33.65,3.087,1221530.0,41110499.76,2009.0
2011-3-25,14.9788,15.0864,14.8442,14.9115,33.28,3.309,1309276.0,43574276.2,1853.0
2011-3-28,14.8442,14.9698,14.7231,14.8128,33.08,2.689,1064040.0,35195811.08,1842.0
2011-3-29,14.759,14.8218,14.1805,14.2164,32.12,4.188,1657062.0,53222572.81,2669.0
2011-3-30,14.2253,14.3554,14.0863,14.1087,31.68,2.006,793930.0,25149311.7,1229.0
2011-3-31,14.1087,14.2836,14.0504,14.0594,31.54,1.495,591426.0,18651389.07,990.0
2011-4-1,14.0729,14.2478,13.9025,14.2029,31.5,1.324,523878.0,16500202.99,954.0
2011-4-6,14.2029,14.3375,14.0594,14.2567,31.73,1.415,559850.0,17764105.98,889.0
2011-4-7,14.3195,14.5482,14.0908,14.3958,31.99,2.047,809827.0,25907970.82,1242.0
2011-4-8,14.3509,14.5482,14.3464,14.4989,32.24,1.511,597758.0,19272920.19,966.0
2011-4-11,14.4675,14.5303,14.2971,14.3061,32.02,2.079,822650.0,26339442.31,1069.0
2011-4-12,14.2612,14.4361,14.2612,14.2881,31.93,1.176,465168.0,14854239.38,742.0
2011-4-13,14.3509,14.8353,14.2881,14.777,32.77,2.64,1044777.0,34237616.22,1889.0
2011-4-14,14.777,14.8442,14.6335,14.7411,32.84,1.795,710421.0,23327658.18,1040.0
2011-4-15,14.6379,14.8218,14.5617,14.7725,32.78,1.563,618563.0,20276080.02,856.0
2011-4-18,14.8711,15.5438,14.8711,15.4272,34.29,6.546,2590461.0,88817232.76,3682.0
2011-4-19,15.4631,15.4721,15.0236,15.0999,33.89,4.369,1728924.0,58587081.77,2612.0
2011-4-20,15.203,15.4721,15.1133,15.1268,34.0,2.65,1048445.0,35646148.86,1695.0
2011-4-21,15.194,15.4228,15.0595,15.351,34.1,2.798,1107207.0,37757115.02,1642.0
2011-4-22,15.36,15.5797,15.1806,15.2344,34.29,2.578,1020125.0,34976334.24,1596.0
2011-4-25,15.0595,15.1716,14.6738,14.7052,33.09,1.829,723598.0,23943049.91,1449.0
2011-4-26,14.7052,14.7859,14.5976,14.7097,32.77,1.23,486898.0,15954555.85,834.0
2011-4-27,14.7276,14.9743,14.62,14.7321,33.01,1.373,543179.0,17931114.87,856.0
2011-4-28,14.777,14.7904,14.1491,14.2164,32.22,1.659,656530.0,21154040.95,987.0
2011-4-29,14.2164,14.3509,14.1267,14.2523,31.79,0.915,361890.0,11504697.34,610.0
2011-5-3,14.2971,14.2971,14.037,14.2433,31.56,0.916,362652.0,11445926.92,698.0
2011-5-4,14.1895,14.2388,13.8397,13.8442,31.25,0.995,393534.0,12297754.3,758.0
2011-5-5,13.7634,14.0235,13.7634,13.9742,31.04,0.426,168741.0,5237169.65,401.0
2011-5-6,13.9294,14.0191,13.7679,13.9921,30.98,1.023,404647.0,12536635.19,655.0
2011-5-9,13.9473,14.1581,13.9473,14.1357,31.41,0.944,373644.0,11737066.0,634.0
2011-5-10,14.1491,14.2253,14.0146,14.1805,31.48,0.923,365109.0,11492428.05,683.0
2011-5-11,14.1805,14.5527,14.1805,14.4182,32.04,1.94,767632.0,24596369.34,1377.0
2011-5-12,14.324,14.5034,14.2433,14.3061,32.02,1.437,568493.0,18201130.04,876.0
2011-5-13,14.2612,14.3509,14.1267,14.3419,31.8,0.935,369970.0,11766598.78,653.0
2011-5-16,14.3419,14.3419,14.3419,14.3419,0.0,0.0,0.0,0.0,0.0
2011-5-17,14.333,14.9743,14.1357,14.777,32.15,1.998,790588.0,25417591.09,978.0
2011-5-18,14.7994,14.8891,14.5169,14.8891,32.84,1.966,778083.0,25555913.07,1065.0
2011-5-19,14.898,14.9788,14.6693,14.8846,33.06,2.067,817030.0,27013180.6,1303.0
2011-5-20,14.7994,15.0909,14.5662,15.0909,33.21,2.606,1029893.0,34200463.88,1645.0
2011-5-23,15.0954,15.0954,14.4316,14.4496,32.85,1.602,633068.0,20797118.98,1257.0
2011-5-24,14.4406,14.5527,14.0818,14.4541,31.94,1.03,407073.0,12999954.61,775.0
2011-5-25,14.4765,14.4765,14.028,14.0594,31.75,1.192,471185.0,14958710.38,964.0
2011-5-26,14.0594,14.0594,12.7382,12.8293,14.51,2.623,2073665.0,30097504.16,2200.0
2011-5-27,12.7564,12.802,12.3008,12.6653,13.83,1.27,1003570.0,13883762.73,1000.0
2011-5-30,12.556,12.6289,12.1824,12.2006,13.57,0.642,507788.0,6888846.22,656.0
2011-5-31,12.556,12.556,11.7541,12.4922,13.43,0.906,715870.0,9613448.26,752.0
2011-6-1,12.4831,12.5924,12.2097,12.5651,13.61,0.914,722824.0,9837678.98,749.0
2011-6-2,12.4831,12.4831,12.3008,12.392,13.57,0.819,647472.0,8789283.18,597.0
2011-6-3,12.3829,12.6471,12.2553,12.5104,13.71,0.691,545858.0,7484964.15,527.0
2011-6-7,12.556,12.6927,12.4466,12.6562,13.8,0.528,417528.0,5760369.74,391.0
2011-6-8,12.6471,12.6471,12.2826,12.6198,13.64,0.735,580718.0,7919586.52,545.0
2011-6-9,12.5742,12.5742,12.1186,12.1368,13.52,0.663,524368.0,7089401.21,575.0
2011-6-10,11.9364,12.1915,11.4808,11.7541,12.89,0.97,766762.0,9880832.89,918.0
2011-6-13,11.663,11.827,11.4899,11.7997,12.84,0.334,264402.0,3396191.1,383.0
2011-6-14,11.7815,12.0002,11.7815,11.8635,13.08,0.51,403424.0,5278671.74,469.0
2011-6-15,11.827,11.9455,11.7359,11.7359,13.0,0.261,206502.0,2683932.88,336.0
2011-6-16,11.499,11.7268,11.499,11.6904,12.76,0.37,292702.0,3733562.06,394.0
2011-6-17,11.6357,11.6995,11.3168,11.417,12.65,0.311,245533.0,3105377.14,363.0
2011-6-20,11.253,11.417,10.9979,11.0708,12.23,0.367,289899.0,3544732.14,447.0
2011-6-21,11.0799,11.2348,11.0799,11.2074,12.26,0.157,311343.0,3817043.71,326.0
2011-6-22,11.2712,12.2553,11.2074,11.9819,12.89,1.132,894701.0,11529643.13,1121.0
2011-6-23,11.8088,12.228,11.6904,12.0731,13.28,1.598,1263269.0,16777294.51,1373.0
2011-6-24,12.0822,12.2644,11.909,12.2097,13.35,2.06,1628775.0,21741835.47,1393.0
2011-6-27,12.1459,12.392,12.0822,12.2553,13.44,1.157,915019.0,12295166.43,1031.0
2011-6-28,12.2553,12.6653,12.1186,12.6653,13.63,1.59,1256914.0,17128318.97,1356.0
2011-6-29,12.5924,12.5924,12.3008,12.3191,13.68,1.092,863272.0,11805902.2,1056.0
2011-6-30,12.31,12.5104,12.31,12.4102,13.63,0.954,754297.0,10282589.34,821.0
2011-7-1,12.4375,12.4922,12.31,12.4284,13.63,0.946,747869.0,10191981.22,715.0
2011-7-4,12.474,12.7564,12.4102,12.6471,13.86,1.099,868809.0,12044587.07,879.0
2011-7-5,12.6562,12.7291,12.5833,12.6835,13.88,0.954,754115.0,10468612.45,823.0
2011-7-6,12.7382,13.2029,12.6289,13.0389,14.27,1.917,1515624.0,21624584.49,1637.0
2011-7-7,13.0298,13.1756,12.7109,12.9204,14.21,1.594,1260391.0,17906145.17,1418.0
2011-7-8,12.9113,12.9387,12.6653,12.8293,14.03,0.852,673583.0,9452495.91,782.0
2011-7-11,13.0389,13.1391,12.7747,13.0116,14.28,1.05,829877.0,11848716.27,867.0
2011-7-12,12.8931,12.8931,12.556,12.556,13.9,1.132,894683.0,12435261.04,1034.0
2011-7-13,12.5651,12.8931,12.5286,12.8567,14.02,0.717,566582.0,7943620.2,677.0
2011-7-14,12.8567,13.2667,12.8384,13.2029,14.41,1.771,1399980.0,20170229.45,1451.0
2011-7-15,12.9933,13.54,12.802,13.3669,14.43,4.257,3365157.0,48551436.51,2858.0
2011-7-18,13.212,13.3943,12.9569,13.1391,14.42,2.727,2155594.0,31077182.17,1863.0
2011-7-19,12.9296,13.0845,12.7291,12.9933,14.11,1.647,1302327.0,18373770.71,1204.0
2011-7-20,12.9022,13.0116,12.7564,12.8476,14.13,1.125,889212.0,12566404.4,951.0
2011-7-21,12.7838,12.8293,12.4011,12.5104,13.81,1.281,1012427.0,13986327.43,1048.0
2011-7-22,12.5104,12.6198,12.3737,12.4102,13.66,0.939,742282.0,10140786.75,729.0
2011-7-25,12.31,12.31,11.663,11.7633,13.16,1.404,1110032.0,14603245.57,1125.0
2011-7-26,11.6721,11.8817,11.6721,11.8453,12.93,0.492,388766.0,5024968.3,388.0
2011-7-27,11.7086,12.0639,11.7086,12.0275,13.08,0.672,531315.0,6948007.26,556.0
2011-7-28,11.9546,11.9546,11.7268,11.8999,12.96,0.729,576014.0,7462518.99,599.0
2011-7-29,11.8179,11.9273,11.6904,11.7815,12.98,0.377,298055.0,3867284.93,392.0
2011-8-1,11.7541,11.9546,11.6175,11.827,12.99,0.561,443639.0,5764736.74,420.0
2011-8-2,11.7541,11.7541,11.4079,11.6357,12.69,0.776,613058.0,7782546.72,555.0
2011-8-3,11.5081,12.4649,11.499,12.3008,13.29,2.44,1928652.0,25628529.73,1853.0
2011-8-4,12.2553,13.1118,12.1277,12.9478,13.96,5.218,4124615.0,57571449.2,3818.0
2011-8-5,12.7564,13.4398,12.2371,12.7382,14.26,5.284,4177150.0,59557901.14,4218.0
2011-8-8,12.5195,12.5195,11.4626,11.5628,12.98,3.375,2668169.0,34636555.61,3445.0
2011-8-9,11.1072,11.4261,10.6425,11.3897,12.12,2.769,2189162.0,26527871.35,1886.0
2011-8-10,11.4808,11.663,11.4626,11.5172,12.68,1.699,1343229.0,17032455.68,1284.0
2011-8-11,11.1892,11.5901,11.0252,11.5719,12.46,1.403,1108742.0,13811809.32,1233.0
2011-8-12,11.5901,11.9364,11.5901,11.8179,12.94,1.683,1330391.0,17219707.21,1287.0
2011-8-15,11.8908,13.0025,11.8908,13.0025,14.06,7.367,5824073.0,81875629.67,4432.0
2011-8-16,13.2576,13.4763,12.9478,13.0389,14.47,9.674,7647575.0,110661457.29,5936.0
2011-8-17,13.048,13.6585,12.7838,13.458,14.62,8.691,6870411.0,100460127.52,4998.0
2011-8-18,13.4763,14.6608,13.4763,14.3054,15.63,18.954,14983501.0,234143150.24,10342.0
2011-8-19,14.0776,14.6426,13.9683,14.4148,15.84,11.83,9351781.0,148172315.24,8624.0
2011-8-22,14.2872,14.5332,13.8498,14.1596,15.52,12.363,9773118.0,151652211.95,6306.0
2011-8-23,14.1596,14.2143,13.7587,14.105,15.32,6.707,5301857.0,81234147.72,4371.0
2011-8-24,14.2599,14.9524,14.2599,14.4148,16.01,14.189,11216793.0,179595106.01,8208.0
2011-8-25,14.3054,14.5332,13.7587,14.1779,15.45,5.371,4246213.0,65606928.36,4394.0
2011-8-26,14.0412,14.2781,13.9227,14.105,15.52,2.92,2308532.0,35836261.9,2663.0
2011-8-29,13.9227,14.2781,13.5674,14.0776,15.28,4.081,3226400.0,49287417.21,3184.0
2011-8-30,14.2143,14.3054,13.7861,13.8043,15.36,2.329,1841038.0,28284140.45,1714.0
2011-8-31,13.8043,14.7155,13.4854,14.6881,15.59,8.233,6508708.0,101459080.86,4968.0
2011-9-1,14.6881,15.49,14.3054,15.4262,16.62,13.991,11059813.0,183761835.73,10668.0
2011-9-2,15.1619,15.3533,14.6608,14.679,16.34,5.34,4221558.0,68987506.02,4908.0
2011-9-5,14.4786,14.6335,13.9227,14.0503,15.58,3.379,2670836.0,41616588.48,2778.0
2011-9-6,13.941,14.0867,13.4672,13.5674,15.02,3.2,2529795.0,37988614.76,2866.0
2011-9-7,13.6585,14.4877,13.5856,14.2872,15.51,4.021,3178918.0,49302192.88,3454.0
2011-9-8,14.3054,14.4786,13.941,14.3054,15.56,3.544,2801920.0,43591942.18,3164.0
2011-9-9,14.3054,14.4512,13.3031,13.458,15.25,3.063,2421639.0,36928781.77,3098.0
2011-9-13,13.212,13.294,12.8293,13.0571,14.3,2.415,1909312.0,27303742.18,2042.0
2011-9-14,13.1665,13.4945,13.0662,13.4854,14.63,2.409,1904381.0,27854632.43,1877.0
2011-9-15,13.3943,13.4854,13.2029,13.2302,14.61,2.337,1847296.0,26992717.59,1971.0
2011-9-16,13.3396,13.8863,13.3396,13.4216,14.94,1.932,1526948.0,22812432.81,1899.0
2011-9-19,13.2302,13.3031,12.8111,12.8202,14.2,1.704,1346650.0,19123358.74,1589.0
2011-9-20,12.7564,12.9933,12.1186,12.8749,13.85,2.278,1800918.0,24941367.6,1960.0
2011-9-21,12.8476,13.1938,12.6198,13.0845,14.28,1.992,1574712.0,22480632.24,1676.0
2011-9-22,12.9387,14.3965,12.8749,14.3965,15.49,10.047,7941957.0,123034487.96,6580.0
2011-9-23,14.1232,14.7428,14.0139,14.5241,15.8,9.724,7686922.0,121485121.9,7359.0
2011-9-26,14.4786,14.8339,14.1232,14.2508,15.88,7.725,6106951.0,96964521.39,12424.0
2011-9-27,14.3054,14.8977,14.187,14.3145,15.94,9.388,7421362.0,118329049.01,15970.0
2011-9-28,14.4694,14.5788,13.212,13.6949,15.38,5.983,4729443.0,72746482.32,5138.0
2011-9-29,13.4125,13.4125,12.392,12.5742,14.02,4.783,3780651.0,53003395.41,4181.0
2011-9-30,12.4649,12.9204,12.2097,12.8749,13.98,4.079,3224322.0,45071465.66,2142.0
2011-10-10,12.8931,13.0116,12.4011,12.6653,13.86,1.695,1340157.0,18576969.09,1475.0
2011-10-11,13.0845,13.1938,12.5469,12.7929,14.17,2.527,1997434.0,28300461.37,2083.0
2011-10-12,12.7564,13.7587,12.31,13.6676,14.31,4.726,3736282.0,53457896.03,3825.0
2011-10-13,13.4854,14.269,13.3396,14.1232,15.3,7.035,5561637.0,85110431.0,4930.0
2011-10-14,13.9774,14.2599,13.5856,13.9136,15.22,4.039,3192604.0,48591103.91,3345.0
2011-10-17,13.941,14.2963,13.7952,14.2143,15.47,5.251,4150862.0,64210284.98,3619.0
2011-10-18,14.1779,14.1779,13.4854,13.4854,15.09,4.131,3265509.0,49274903.77,3112.0
2011-10-19,13.4854,13.6403,12.72,12.8476,14.43,3.497,2764687.0,39896351.5,2659.0
2011-10-20,12.7564,12.9296,12.0093,12.3646,13.64,3.724,2944178.0,40169101.64,2579.0
2011-10-21,12.4649,12.6198,12.0639,12.0913,13.52,2.018,1594910.0,21568004.85,1742.0
2011-10-24,12.2644,12.2644,11.1072,11.9364,12.68,4.634,3663329.0,46447461.33,3404.0
2011-10-25,11.6813,12.5378,11.5355,12.2644,13.24,4.279,3382591.0,44770476.95,2821.0
2011-10-26,12.0275,12.7291,11.8817,12.2097,13.56,4.382,3464424.0,46982771.38,3248.0
2011-10-27,12.3008,12.474,11.9546,12.0002,13.37,3.51,2774790.0,37103511.37,2299.0
2011-10-28,12.1459,12.7291,11.9728,12.6653,13.58,5.211,4119582.0,55939676.78,3605.0
2011-10-31,12.6744,13.1665,12.6744,13.1665,14.17,7.759,6134009.0,86899072.12,5252.0
2011-11-1,13.0389,13.0571,12.7109,12.9113,14.13,4.727,3736780.0,52810347.97,3459.0
2011-11-2,12.6471,12.8202,12.1642,12.7929,13.7,5.848,4623123.0,63340420.08,3735.0
2011-11-3,12.8658,14.0685,12.7109,14.0685,15.05,16.206,12811471.0,192774793.12,7892.0
2011-11-4,14.3965,14.8521,13.8498,14.3328,15.64,17.959,14196974.0,221971305.89,9759.0
2011-11-7,14.3692,14.761,14.1141,14.5332,15.88,10.917,8630415.0,137024716.26,6677.0
2011-11-8,14.3874,14.4694,14.0594,14.2143,15.62,5.815,4597138.0,71787394.45,4008.0
2011-11-9,13.8954,15.3806,13.8954,14.8795,16.29,21.733,17180121.0,279922688.17,10760.0
2011-11-10,14.5423,14.5514,13.8043,14.1505,15.47,14.987,11847216.0,183268520.95,9483.0
2011-11-11,13.8407,14.105,13.7223,13.777,15.22,6.156,4866076.0,74063531.52,4861.0
2011-11-14,13.9592,14.2781,13.7861,14.1688,15.48,6.13,4845673.0,75011025.6,4688.0
2011-11-15,14.1414,14.3054,14.0594,14.3054,15.57,4.561,3605308.0,56118888.84,3270.0
2011-11-16,14.2143,14.3874,13.376,13.5127,15.22,5.427,4290462.0,65280847.5,4198.0
2011-11-17,13.5492,13.8316,13.2849,13.5492,14.91,3.754,2967858.0,44258206.13,2740.0
2011-11-18,13.4034,13.5492,12.7747,12.9387,14.42,3.507,2772170.0,39962818.1,2819.0
2011-11-21,12.966,13.5218,12.8202,13.3487,14.57,4.399,3477295.0,50653047.87,3036.0
2011-11-22,13.1209,13.2667,12.8293,13.1847,14.34,2.258,1785074.0,25594104.41,2055.0
2011-11-23,13.0845,13.4216,12.9751,13.2758,14.53,2.357,1863522.0,27074137.85,2022.0
2011-11-24,13.1391,13.3123,12.8931,13.2029,14.39,2.227,1760266.0,25330683.81,1623.0
2011-11-25,13.2029,14.023,13.1391,13.7496,14.97,6.674,5276041.0,78975515.1,5411.0
2011-11-28,13.8407,14.1232,13.6676,14.0412,15.34,6.405,5063303.0,77656311.96,5377.0
2011-11-29,14.2143,14.2143,13.7861,14.0139,15.31,4.949,3912149.0,59899384.02,4057.0
2011-11-30,13.9865,13.9865,12.8111,12.8111,14.55,5.621,4443275.0,64670423.34,4712.0
2011-12-1,13.2211,13.54,13.0389,13.13,14.57,3.614,2857170.0,41633626.03,3120.0
2011-12-2,13.1391,13.1391,12.3555,12.474,13.93,2.927,2314097.0,32227532.49,2439.0
2011-12-5,12.5195,12.7473,11.9182,12.6198,13.62,2.634,2081845.0,28362867.66,2209.0
2011-12-6,12.6106,12.8658,12.4557,12.8658,13.92,1.864,1473728.0,20508139.65,1571.0
2011-12-7,12.8749,13.1482,12.802,12.8931,14.21,2.181,1724165.0,24492454.53,1745.0
2011-12-8,12.8476,12.9842,12.3008,12.6653,13.88,1.94,1533679.0,21284078.73,1823.0
2011-12-9,12.5195,12.9387,12.4831,12.7018,13.99,1.864,1473371.0,20605156.56,1520.0
2011-12-12,12.7838,13.0116,12.6835,12.7382,14.09,2.165,1711357.0,24120125.53,1447.0
2011-12-13,12.6198,12.6198,11.9364,11.9455,13.48,2.141,1692291.0,22808325.38,1827.0
2011-12-14,11.9182,12.3282,11.8817,11.9728,13.31,2.117,1673853.0,22278846.63,1268.0
2011-12-15,11.8453,12.1915,11.4626,11.5537,12.84,1.717,1357017.0,17427612.15,1405.0
2011-12-16,11.6448,11.9546,11.5628,11.9546,12.9,1.474,1165196.0,15026763.23,1074.0
2011-12-19,11.8908,12.1095,11.663,12.0913,13.01,1.686,1332451.0,17338919.54,1382.0
2011-12-20,11.9455,12.2371,11.9364,11.991,13.26,1.241,980959.0,13010227.36,1042.0
2011-12-21,12.0184,12.2006,11.4899,11.5628,13.02,1.404,1110190.0,14459177.46,1225.0
2011-12-22,11.4352,11.663,10.9341,11.5537,12.33,1.779,1406408.0,17346905.57,1386.0
2011-12-23,11.3897,11.9728,11.3897,11.7997,12.87,2.466,1949390.0,25092372.55,1415.0
2011-12-26,11.663,11.909,11.4808,11.663,12.8,1.529,1208563.0,15474618.37,1085.0
