,open,high,low,close,average,turn,volume,amount,tnum
2010-7-23,29.4017,29.4302,28.9361,29.3637,30.75,2.377,950674.0,29235065.93,1500.0
2010-7-26,29.3637,29.9149,29.1737,29.5538,31.14,1.851,740491.0,23061999.59,1198.0
2010-7-27,29.5538,29.7533,29.2687,29.4302,31.01,2.033,813306.0,25221003.3,1192.0
2010-7-28,29.4207,29.8199,29.0786,29.7724,31.14,3.119,1247650.0,38846730.71,1870.0
2010-7-29,29.9244,30.5896,29.7914,30.2095,31.82,3.618,1447019.0,46046090.79,2077.0
2010-7-30,30.238,30.5041,29.9339,30.2,31.75,1.471,588321.0,18678317.96,1015.0
2010-8-2,30.2095,30.6751,30.0574,30.6466,32.1,2.143,857054.0,27509493.81,1275.0
2010-8-3,30.8557,31.3403,30.3805,30.3805,32.49,3.103,1241309.0,40334010.05,1720.0
2010-8-4,30.181,30.6561,29.4588,30.2285,31.53,2.19,876006.0,27616529.73,1409.0
2010-8-5,30.2285,30.3995,29.9434,30.0289,31.76,1.939,775506.0,24631372.24,1167.0
2010-8-6,30.0574,31.0647,30.0289,30.9602,32.19,2.798,1119176.0,36023554.32,1627.0
2010-8-9,30.9602,32.0245,30.8557,31.9295,33.26,2.843,1137041.0,37817058.07,1724.0
2010-8-10,31.844,32.1671,31.0552,31.0552,33.3,2.617,1046659.0,34856357.57,1611.0
2010-8-11,31.0457,31.806,30.9982,31.7869,33.15,1.503,601003.0,19922892.69,1123.0
2010-8-12,31.1693,31.5304,30.8462,31.0837,32.89,2.899,1159600.0,38134661.25,1430.0
2010-8-13,31.3498,31.8725,31.0742,31.7489,33.15,2.279,911693.0,30226718.03,1309.0
2010-8-16,31.8155,33.0033,31.4544,32.7847,34.3,3.65,1459986.0,50083706.7,2279.0
2010-8-17,32.7847,33.0603,32.3761,32.7847,34.4,2.875,1149827.0,39559680.96,1451.0
2010-8-18,32.7847,32.8323,31.9295,32.1956,33.89,2.88,1152172.0,39046098.62,1348.0
2010-8-19,32.1956,32.7182,32.0815,32.1195,34.05,2.395,958087.0,32626647.26,1184.0
2010-8-20,31.9295,31.9485,30.3235,30.4851,32.7,4.042,1616612.0,52862545.0,2546.0
2010-8-23,30.5041,31.0742,30.5041,30.6656,32.42,1.696,678567.0,22001518.53,976.0
2010-8-24,30.6941,31.3593,30.6656,31.2548,32.74,0.959,786786.0,25757006.7,1039.0
2010-8-25,30.9317,31.4544,30.1049,30.238,32.4,0.823,674932.0,21865571.07,1160.0
2010-8-26,30.409,30.9127,30.1905,30.5516,31.96,1.052,862621.0,27569621.1,1181.0
2010-8-27,30.5041,31.5304,30.39,31.4829,32.75,1.027,842107.0,27580470.61,1390.0
2010-8-30,31.5304,32.7752,31.5304,32.5947,34.11,1.499,1229284.0,41935159.39,1808.0
2010-8-31,32.5947,34.0201,32.3286,33.8015,35.54,2.449,2007777.0,71352335.07,2728.0
2010-9-1,33.4499,34.5428,33.4499,34.1722,35.74,2.511,2058852.0,73589852.52,2891.0
2010-9-2,34.3622,34.9704,33.7445,34.4192,36.21,1.887,1547269.0,56019961.4,2279.0
2010-9-3,34.3052,34.6853,33.754,33.9156,35.71,1.852,1518634.0,54225170.52,1852.0
2010-9-6,34.0201,34.5903,33.2599,33.2979,35.41,1.129,926056.0,32796148.77,1645.0
2010-9-7,33.2219,34.4858,33.0698,34.2387,35.66,1.004,823689.0,29370502.0,1347.0
2010-9-8,33.6495,34.7518,33.6495,34.6378,36.22,1.149,942324.0,34132064.94,1318.0
2010-9-9,34.8279,35.0654,33.4499,33.4975,35.8,1.158,949327.0,33984959.1,1560.0
2010-9-10,33.4975,33.697,32.7847,33.2694,35.0,0.798,654569.0,22907083.79,1133.0
2010-9-13,33.2884,34.2102,33.2884,34.0011,35.7,0.677,555372.0,19826967.64,941.0
2010-9-14,34.0011,35.6356,33.8776,35.4835,36.93,3.398,2786044.0,102897889.52,2815.0
2010-9-15,35.5406,36.0822,34.5048,34.8754,37.27,1.688,1384511.0,51601814.16,2245.0
2010-9-16,35.1319,35.1605,33.4499,34.4002,35.9,1.397,1145894.0,41142365.53,1670.0
2010-9-17,34.4002,34.4002,34.4002,34.4002,0.0,0.0,0.0,0.0,0.0
2010-9-20,34.2767,34.4667,33.4404,34.3147,35.86,0.637,522018.0,18717825.33,809.0
2010-9-21,34.2862,34.6853,34.2767,34.3527,36.22,0.317,259832.0,9410011.26,631.0
2010-9-27,34.5048,34.9704,34.4002,34.8849,36.57,0.613,502702.0,18383337.67,810.0
2010-9-28,34.8849,35.1509,34.3052,34.3242,36.56,0.6,492091.0,17992721.65,851.0
2010-9-29,34.5618,34.6473,33.1459,33.2789,35.35,0.906,743000.0,26263916.05,1139.0
2010-9-30,33.0413,33.6115,32.9938,33.3549,35.02,0.654,536358.0,18784951.52,1214.0
2010-10-8,33.6875,34.2862,33.545,34.0201,35.77,0.512,419938.0,15020401.87,812.0
2010-10-11,34.0201,34.3052,33.1649,33.2599,35.16,1.132,928390.0,32641290.75,1451.0
2010-10-12,33.0888,33.545,33.0888,33.1459,35.01,0.79,647741.0,22676256.91,1026.0
2010-10-13,33.2599,33.602,32.8893,33.583,35.01,0.726,594971.0,20829462.02,1071.0
2010-10-14,33.735,33.8871,32.5947,32.6422,34.8,0.773,634204.0,22072623.46,1295.0
2010-10-15,32.4997,33.0888,32.0055,32.2146,34.17,0.81,664439.0,22704168.39,1302.0
2010-10-18,32.1861,32.1861,30.1049,30.9032,32.51,1.025,840168.0,27315735.92,1443.0
2010-10-19,30.9032,33.4024,30.6086,32.9463,34.41,1.031,845712.0,29101254.86,1427.0
2010-10-20,32.5472,33.4024,32.3096,32.7467,34.54,0.758,621700.0,21470803.21,1115.0
2010-10-21,32.6042,33.0698,31.958,32.1195,34.05,0.676,554721.0,18888463.78,1051.0
2010-10-22,32.1291,33.4214,32.1291,33.2599,34.74,1.349,1106284.0,38433040.79,1242.0
2010-10-25,33.526,34.4002,33.526,33.9251,35.8,1.199,983320.0,35201107.31,1639.0
2010-10-26,33.8776,34.6378,33.4975,34.2007,35.85,1.528,1252864.0,44916171.78,1637.0
2010-10-27,34.2102,34.7803,33.5735,33.7635,35.89,1.029,844043.0,30294221.75,1397.0
2010-10-28,33.4785,34.4477,33.4499,34.1912,35.82,1.175,963510.0,34510375.83,1240.0
2010-10-29,34.3527,35.3505,34.2007,35.265,36.72,2.044,1675774.0,61531697.29,2665.0
2010-11-1,35.7781,36.871,35.7306,36.1202,38.19,2.682,2198841.0,83966448.26,3018.0
2010-11-2,35.8257,36.4433,35.3505,35.36,37.71,1.544,1265737.0,47733065.75,2142.0
2010-11-3,35.1605,36.2058,34.8279,34.8754,37.31,1.222,1002298.0,37396818.05,1545.0
2010-11-4,34.8849,37.5837,34.8849,36.8139,38.56,2.468,2023494.0,78031365.2,2742.0
2010-11-5,37.3461,38.534,36.6904,38.0018,39.92,2.851,2337554.0,93325970.67,2657.0
2010-11-8,38.0113,38.4484,37.3081,38.0113,39.88,1.812,1485950.0,59255501.64,2592.0
2010-11-9,38.0113,38.7335,37.7262,38.7335,40.24,1.822,1494094.0,60128038.03,2747.0
2010-11-10,38.743,39.5793,38.1063,38.1253,40.88,1.734,1421875.0,58130142.35,2074.0
2010-11-11,38.0968,38.3819,37.061,37.061,39.93,1.743,1429276.0,57068324.67,2020.0
2010-11-12,37.3366,37.4981,35.265,35.265,38.24,1.645,1348911.0,51575860.12,2093.0
2010-11-15,35.7306,37.8973,35.7306,37.8688,38.6,1.108,908924.0,35085104.04,1664.0
2010-11-16,37.9258,39.3892,36.2248,37.2036,40.1,2.108,1728481.0,69317065.39,2731.0
2010-11-17,36.5764,37.5172,36.0062,36.3103,38.64,1.161,951899.0,36780352.65,1481.0
2010-11-18,37.2321,39.5888,36.5859,38.9521,40.08,2.025,1660368.0,66548292.53,2819.0
2010-11-19,39.2277,41.5749,38.591,41.5273,42.83,3.795,3111799.0,133284603.6,4740.0
2010-11-22,41.2423,45.6421,40.9002,44.2071,46.57,4.954,4062207.0,189191785.24,5410.0
2010-11-23,43.618,44.4732,41.9075,43.713,45.62,4.291,3518830.0,160542166.62,4233.0
2010-11-24,44.1596,44.1596,42.5917,43.8555,45.67,2.151,1764105.0,80560982.42,3049.0
2010-11-25,43.865,44.8248,41.8124,42.2876,45.16,2.692,2207510.0,99697682.72,4297.0
2010-11-26,42.183,42.4966,41.0522,41.6699,44.05,2.368,1941877.0,85546275.19,2965.0
2010-11-29,41.3943,42.3636,41.3943,42.069,44.04,2.625,2152105.0,94774460.26,3029.0
2010-11-30,42.2211,42.3636,38.629,40.0924,42.07,3.54,2902964.0,122128866.51,5081.0
2010-12-1,39.7218,44.1026,39.4937,43.827,44.64,4.527,3711888.0,165700847.11,5629.0
2010-12-2,43.9981,44.1881,42.7627,43.1428,45.61,2.467,2022720.0,92251642.63,3927.0
2010-12-3,43.0478,43.2379,41.1662,41.7174,44.14,1.256,1029975.0,45465367.99,2347.0
2010-12-6,41.7174,41.7174,41.7174,41.7174,0.0,0.0,0.0,0.0,0.0
2010-12-7,41.7174,41.7174,41.7174,41.7174,0.0,0.0,0.0,0.0,0.0
2010-12-8,41.7174,41.7174,41.7174,41.7174,0.0,0.0,0.0,0.0,0.0
2010-12-9,42.5727,44.5492,40.9857,41.3468,44.58,4.127,3384412.0,150861774.2,4395.0
2010-12-10,41.4323,43.0288,40.2065,42.7912,44.49,2.205,1808343.0,80453942.85,3425.0
2010-12-13,43.2379,45.7371,42.9148,45.6041,47.07,3.318,2720545.0,128052170.82,4360.0
2010-12-14,45.281,45.8036,44.7488,45.6896,47.6,1.911,1567027.0,74590425.22,2796.0
2010-12-15,45.4615,48.4644,45.243,46.6589,49.7,2.631,2157194.0,107217993.2,3971.0
2010-12-16,46.6589,47.4951,46.2788,46.8204,49.31,1.018,834634.0,41152153.04,1787.0
2010-12-17,46.7159,46.7159,45.7276,46.1837,48.6,0.943,773486.0,37592220.65,1501.0
2010-12-20,45.7086,46.3833,44.5587,45.9462,47.89,1.227,1005829.0,48170369.42,2048.0
2010-12-21,45.9462,46.8489,45.6231,46.7539,48.85,0.793,650260.0,31766065.62,1404.0
2010-12-22,46.7729,47.3241,46.0792,46.6969,48.8,0.738,605233.0,29536511.83,1325.0
2010-12-23,46.3833,46.7444,44.2832,44.5682,47.88,0.871,714244.0,34199055.46,1510.0
2010-12-24,44.4542,45.2334,42.7627,44.9104,46.21,1.412,1157814.0,53506808.37,1803.0
2010-12-27,44.4827,45.452,42.6487,43.0573,46.37,1.058,867289.0,40212011.96,1218.0
2010-12-28,42.7057,43.0573,41.3563,41.8314,44.05,0.844,692265.0,30491221.72,1123.0
2010-12-29,41.8124,42.5727,41.6794,42.4776,44.3,0.496,406590.0,18011056.36,795.0
2010-12-30,42.4301,42.6202,40.8621,42.3351,44.34,0.784,642920.0,28504149.26,909.0
2010-12-31,42.3256,43.827,42.2686,43.6085,45.54,0.706,579113.0,26370890.97,1137.0
2011-1-4,43.713,44.1881,42.7627,44.0076,45.7,0.719,589697.0,26950818.92,1221.0
2011-1-5,43.713,45.9937,43.2379,45.6041,46.98,1.14,935156.0,43937089.7,1795.0
2011-1-6,45.5185,45.5185,43.618,44.0741,46.8,0.755,618869.0,28964043.18,1325.0
2011-1-7,44.3307,45.3095,43.6275,44.1691,46.84,0.639,523990.0,24546260.9,979.0
2011-1-10,44.1691,44.1691,40.8621,41.6224,44.13,1.656,1357645.0,59910909.17,2358.0
2011-1-11,40.8717,41.4038,40.197,40.5581,42.84,0.796,652320.0,27948118.31,1168.0
2011-1-12,40.9002,41.6129,40.3395,40.6721,43.06,0.546,448012.0,19293473.44,788.0
2011-1-13,40.9572,41.3658,40.482,40.6056,43.05,0.398,326549.0,14058130.96,664.0
2011-1-14,40.482,41.0047,36.5479,36.5574,39.67,2.958,2425850.0,96234628.35,3607.0
2011-1-17,36.5004,37.1941,35.8066,36.0537,38.2,1.421,1165413.0,44516540.51,1426.0
2011-1-18,35.6356,37.0135,35.6356,36.6809,38.54,0.754,618559.0,23842118.26,1157.0
2011-1-19,36.5954,37.4696,36.4053,37.4506,38.94,1.249,1023909.0,39872944.62,1367.0
2011-1-20,37.4601,37.8212,36.852,37.4411,39.29,1.116,915409.0,35966407.06,1275.0
2011-1-21,37.4411,38.2394,37.08,38.0208,39.76,0.463,379505.0,15089877.94,842.0
2011-1-24,37.8212,38.2204,36.0157,36.1297,38.77,0.487,399459.0,15488446.8,791.0
2011-1-25,35.6831,36.4433,33.735,33.9251,36.41,0.603,494534.0,18006932.92,904.0
2011-1-26,33.9251,35.6356,33.9251,34.9514,36.75,0.407,333548.0,12257209.54,608.0
2011-1-27,35.3505,35.5881,34.6948,35.284,37.05,1.936,1587843.0,58827282.21,1277.0
2011-1-28,35.9967,35.9967,35.2745,35.379,37.32,0.975,799237.0,29830405.57,912.0
2011-1-31,35.4265,35.9682,34.8088,35.8447,37.26,0.953,781736.0,29128236.46,1110.0
2011-2-1,35.7971,37.2511,35.7971,36.947,38.78,1.068,876147.0,33976301.78,1252.0
2011-2-9,36.947,39.4367,36.5859,38.3914,40.31,1.902,1559439.0,62855598.94,1975.0
2011-2-10,38.0303,38.9806,37.9923,38.8761,40.66,1.081,886213.0,36033630.07,1219.0
2011-2-11,38.9426,40.5676,38.8666,40.463,42.26,1.59,1304089.0,55107283.94,1985.0
2011-2-14,40.4535,41.6319,40.1114,41.3373,43.06,1.734,1421728.0,61218584.54,1640.0
2011-2-15,41.2993,42.0975,40.463,41.5083,43.35,2.079,1704743.0,73894771.64,1492.0
2011-2-16,40.8621,42.9148,40.8621,42.8577,44.49,1.721,1411628.0,62798959.23,1605.0
2011-2-17,44.3782,46.6494,41.8124,42.7627,46.21,3.108,2548534.0,117774429.41,2910.0
2011-2-18,41.8885,43.1048,41.7744,41.8124,44.28,1.049,860453.0,38101976.46,1563.0
2011-2-21,42.1545,44.7583,41.917,44.5587,45.85,1.68,1377397.0,63147509.97,1983.0
2011-2-22,44.0931,46.0222,43.713,44.8533,47.77,3.689,3024927.0,144514574.36,3525.0
2011-2-23,44.1691,45.9937,44.1691,45.6706,47.82,1.286,1054582.0,50425305.27,1528.0
2011-2-24,45.3,45.376,43.0478,44.1881,46.17,2.185,1791358.0,82712574.16,2287.0
2011-2-25,41.9075,44.1881,40.5391,43.7795,44.02,4.188,3433847.0,151145213.43,3642.0
2011-2-28,43.6085,44.1406,42.2971,43.637,45.67,1.846,1513952.0,69139260.83,2013.0
2011-3-1,43.808,44.0741,42.4776,42.7627,45.3,1.58,1295919.0,58701204.67,1639.0
2011-3-2,42.7627,43.0288,41.7649,42.8197,44.48,0.68,557657.0,24803293.36,1176.0
2011-3-3,42.7627,42.9053,40.8717,41.0522,43.63,1.637,1342091.0,58561980.05,1700.0
2011-3-4,41.0807,41.6319,40.6721,41.0522,43.13,0.704,576967.0,24883136.7,775.0
2011-3-7,41.0522,41.955,40.6721,41.879,43.29,1.583,1297957.0,56188917.01,1538.0
2011-3-8,41.8124,42.4491,41.4418,42.2211,44.24,1.318,1081028.0,47823353.18,1238.0
2011-3-9,42.5727,42.5727,41.8124,42.3636,44.33,1.071,878523.0,38940891.21,1141.0
2011-3-10,42.2876,42.2876,41.7079,41.8694,44.2,0.47,385558.0,17043514.1,748.0
2011-3-11,41.8599,42.5632,41.7174,41.7839,44.27,0.568,466078.0,20635480.24,873.0
2011-3-14,41.7839,42.145,40.5676,41.6319,43.16,1.391,1140481.0,49219220.53,1325.0
2011-3-15,42.183,42.183,39.9119,41.1567,43.06,1.081,886411.0,38173278.5,1184.0
2011-3-16,41.1757,41.5749,40.8907,41.5083,43.34,0.586,480473.0,20822980.33,687.0
2011-3-17,41.3373,41.3373,39.7978,39.9119,42.39,1.11,910589.0,38600094.17,3373.0
2011-3-18,39.9119,39.9119,39.9119,39.9119,0.0,0.0,0.0,0.0,0.0
2011-3-21,39.8644,40.2825,38.9901,39.3227,41.55,0.963,789623.0,32806172.66,1095.0
2011-3-22,39.5793,39.5793,38.0208,39.0566,40.99,0.689,564921.0,23158677.18,798.0
2011-3-23,39.0756,40.387,39.0471,40.1019,42.16,1.32,1082186.0,45627175.99,1287.0
2011-3-24,40.0544,40.482,39.8358,39.9689,42.21,0.364,298558.0,12601557.49,459.0
2011-3-25,39.9499,40.2255,38.8475,39.0566,41.17,0.855,701263.0,28873673.22,1197.0
2011-3-28,39.0661,39.3702,38.3439,38.534,40.82,0.448,367359.0,14995846.78,810.0
2011-3-29,38.61,38.61,36.3198,36.985,39.33,1.344,1102327.0,43358362.38,1622.0
2011-3-30,37.1465,37.7262,36.5859,36.9375,39.06,0.728,597324.0,23334166.84,1068.0
2011-3-31,36.7759,37.4221,36.5859,37.061,39.09,0.618,506706.0,19805970.43,789.0
2011-4-1,36.871,37.8688,36.7284,37.6312,39.54,0.679,557113.0,22025980.99,750.0
2011-4-6,37.7072,38.0018,36.0157,36.4053,38.27,1.545,1266660.0,48470161.15,1433.0
2011-4-7,36.4053,36.985,35.6926,36.909,38.12,0.784,643008.0,24510410.64,955.0
2011-4-8,36.4433,37.4791,36.4433,37.2701,38.92,0.78,639459.0,24887450.67,971.0
2011-4-11,37.1085,37.2986,35.4265,35.5216,38.06,2.308,1892255.0,72009869.08,2911.0
2011-4-12,35.9207,36.1012,35.4455,35.7306,37.48,0.991,812920.0,30470500.29,945.0
2011-4-13,35.6641,36.2818,35.6546,36.2343,37.89,0.645,528997.0,20045140.29,887.0
2011-4-14,36.3008,36.5384,35.8161,35.9967,38.1,0.704,576931.0,21981684.57,956.0
2011-4-15,35.9967,36.2058,35.5501,35.8922,37.65,0.581,476315.0,17935479.65,810.0
2011-4-18,35.6356,36.4433,35.5216,36.3958,37.96,0.774,635036.0,24108788.55,964.0
2011-4-19,36.3958,36.4433,35.9302,36.4433,38.05,1.137,932519.0,35483668.26,1215.0
2011-4-20,36.4813,37.2891,36.4813,37.1465,38.98,1.038,851538.0,33196802.98,1630.0
2011-4-21,37.1465,37.6787,36.7759,36.966,39.04,0.961,788310.0,30775629.44,1263.0
2011-4-22,37.061,37.2226,35.6356,36.1107,38.48,0.762,624646.0,24033517.37,1173.0
2011-4-25,35.6261,35.6261,33.4309,34.1341,36.04,1.344,1102337.0,39724990.71,1669.0
2011-4-26,34.6568,34.6758,32.9748,34.1817,35.91,0.679,556664.0,19989804.28,650.0
2011-4-27,34.1627,34.2007,33.1649,33.545,35.27,0.91,746386.0,26324389.74,1009.0
2011-4-28,33.6685,33.6685,31.825,32.5757,34.36,1.186,972702.0,33424188.31,1173.0
2011-4-29,32.3191,32.5947,32.3096,32.5092,34.1,0.349,286315.0,9763754.8,490.0
2011-5-3,32.6612,32.8798,31.9105,32.8703,34.26,0.368,301951.0,10346230.87,501.0
2011-5-4,32.8893,33.2979,32.3666,32.9178,34.73,0.616,505443.0,17556401.94,735.0
2011-5-5,32.7847,34.0011,32.7847,32.9368,35.0,0.416,341100.0,11938329.02,497.0
2011-5-6,32.8893,33.3739,32.7847,33.2694,34.85,0.459,376221.0,13111000.67,542.0
2011-5-9,33.0793,34.9704,33.0793,34.6853,36.28,0.936,767557.0,27849584.3,1287.0
2011-5-10,34.7898,34.9704,34.5048,34.7328,36.5,0.326,267131.0,9749563.23,482.0
2011-5-11,34.7328,35.9777,34.7138,35.6071,37.31,0.699,573174.0,21386402.35,1014.0
2011-5-12,35.2555,35.5691,34.3337,34.4002,36.78,0.676,554444.0,20392240.82,729.0
2011-5-13,34.4002,34.7328,33.9346,34.7328,36.04,0.326,267640.0,9644605.38,568.0
2011-5-16,34.8088,37.5362,34.6853,36.2343,38.04,1.878,1540329.0,58596948.2,1599.0
2011-5-17,36.0908,36.636,35.6125,35.7464,37.63,0.54,442425.0,16646772.06,800.0
2011-5-18,35.5742,35.5838,34.9142,35.5551,36.9,0.406,332588.0,12273834.33,534.0
2011-5-19,35.5551,36.2056,35.2777,35.316,37.31,0.221,181216.0,6761739.85,433.0
2011-5-20,35.316,35.6795,35.029,35.3925,36.84,0.192,157465.0,5801027.25,273.0
2011-5-23,35.3925,35.7847,33.7664,33.8142,36.09,0.325,266652.0,9623699.09,568.0
2011-5-24,33.8142,33.862,33.0107,33.8238,35.01,0.218,178379.0,6245262.0,360.0
2011-5-25,33.2116,34.9142,33.2116,33.2977,35.46,0.312,255949.0,9076469.13,431.0
2011-5-26,33.2977,33.2977,33.2977,33.2977,0.0,0.0,0.0,0.0,0.0
2011-5-27,33.0011,33.4794,32.5228,33.2785,34.45,0.32,262204.0,9032959.71,477.0
2011-5-30,32.915,34.2351,32.5228,34.2351,35.08,0.407,333430.0,11697846.2,515.0
2011-5-31,34.2351,34.4073,33.4794,34.2255,35.42,0.411,336872.0,11932654.43,495.0
2011-6-1,34.1585,34.7803,33.8525,34.7707,35.92,0.252,206934.0,7433906.9,482.0
2011-6-2,34.2542,34.6847,33.6707,33.9098,35.59,0.258,211833.0,7539360.56,483.0
2011-6-3,34.1299,34.5794,33.709,34.2446,35.83,0.177,145292.0,5206356.92,288.0
2011-6-7,33.9577,34.5316,33.7951,34.3499,35.93,0.151,123597.0,4441002.17,263.0
2011-6-8,34.0055,34.9334,34.0055,34.876,36.24,0.362,297118.0,10767640.18,461.0
2011-6-9,34.7229,35.2012,33.9864,33.9959,36.06,0.274,224501.0,8094401.58,457.0
2011-6-10,33.9577,34.0342,32.8672,33.3359,34.8,0.32,262446.0,9132822.78,492.0
2011-6-13,33.2403,33.2403,32.3794,32.7811,34.16,0.296,242732.0,8291621.56,431.0
2011-6-14,32.5994,33.4794,32.5802,33.4794,34.58,0.425,348582.0,12052695.9,398.0
2011-6-15,33.4794,35.0099,33.1446,34.0725,35.73,0.674,552447.0,19736557.62,667.0
2011-6-16,33.8429,33.9577,33.3837,33.5272,35.14,0.536,439831.0,15457326.15,696.0
2011-6-17,33.202,33.6707,33.0011,33.0203,34.85,0.243,199144.0,6939735.0,293.0
2011-6-20,32.9724,33.2403,31.7385,32.0446,34.1,0.286,234875.0,8010272.78,413.0
2011-6-21,32.9055,32.9055,28.8401,29.6054,31.2,0.802,1283239.0,40041161.89,1833.0
2011-6-22,29.5575,29.5575,28.1418,28.5723,29.77,2.209,1811710.0,53942569.68,1980.0
2011-6-23,28.5723,29.7393,28.3236,29.4714,30.31,0.838,687015.0,20820342.22,1103.0
2011-6-24,29.4236,30.2367,29.3662,30.0932,31.14,1.291,1058727.0,32963571.6,1242.0
2011-6-27,29.7106,31.4324,29.7106,30.9254,32.15,1.224,1003936.0,32277080.73,1082.0
2011-6-28,30.9924,31.088,30.3419,31.0784,32.09,0.794,651148.0,20898376.19,713.0
2011-6-29,30.6863,31.088,30.5141,30.5141,32.08,0.705,578424.0,18557308.3,579.0
2011-6-30,30.7819,31.3367,30.4471,30.8967,32.36,1.083,888411.0,28752379.67,699.0
2011-7-1,30.8967,30.8967,30.8967,30.8967,0.0,0.0,0.0,0.0,0.0
2011-7-4,30.8967,30.8967,30.8967,30.8967,0.0,0.0,0.0,0.0,0.0
2011-7-5,30.8967,30.8967,30.8967,30.8967,0.0,0.0,0.0,0.0,0.0
2011-7-6,30.8967,30.8967,30.8967,30.8967,0.0,0.0,0.0,0.0,0.0
2011-7-7,30.8967,30.8967,30.8967,30.8967,0.0,0.0,0.0,0.0,0.0
2011-7-8,30.8967,30.8967,30.8967,30.8967,0.0,0.0,0.0,0.0,0.0
2011-7-11,30.8967,30.8967,30.8967,30.8967,0.0,0.0,0.0,0.0,0.0
2011-7-12,30.8967,30.8967,30.8967,30.8967,0.0,0.0,0.0,0.0,0.0
2011-7-13,30.8967,30.8967,30.8967,30.8967,0.0,0.0,0.0,0.0,0.0
2011-7-14,30.8967,30.8967,30.8967,30.8967,0.0,0.0,0.0,0.0,0.0
2011-7-15,32.8098,33.9864,32.2454,33.9864,34.95,7.518,6164756.0,215430547.57,3938.0
2011-7-18,34.8568,36.1099,34.7994,35.3925,36.95,4.769,3910553.0,144504098.73,4515.0
2011-7-19,35.2777,35.2777,34.2542,34.4264,36.11,3.707,3039440.0,109762799.92,2504.0
2011-7-20,34.436,34.9812,34.1585,34.4838,36.17,1.694,1389050.0,50246002.15,1277.0
2011-7-21,34.2351,34.7229,33.6229,34.4168,35.67,0.881,722132.0,25758112.82,1077.0
2011-7-22,34.4168,34.7612,33.8142,34.6751,35.95,0.869,712987.0,25633248.97,1160.0
2011-7-25,34.5316,34.6751,31.5663,32.6855,34.96,1.285,1053788.0,36837351.28,1293.0
2011-7-26,32.5228,32.9342,32.0446,32.4368,34.05,0.993,814588.0,27739242.75,904.0
2011-7-27,32.5228,34.149,32.1594,34.0533,34.88,1.027,842103.0,29372919.92,1172.0
2011-7-28,33.9577,35.2108,33.3646,34.876,35.94,1.072,878863.0,31588848.84,1340.0
2011-7-29,34.5125,35.0194,34.4455,34.9908,36.39,1.204,986991.0,35914412.24,1059.0
2011-8-1,34.4551,35.6795,34.4551,35.5838,36.98,1.314,1077802.0,39862012.84,1253.0
2011-8-2,35.3255,36.5882,34.8664,36.263,37.61,1.567,1285223.0,48343073.83,1776.0
2011-8-3,36.0621,36.2343,35.4882,35.7656,37.48,0.77,631226.0,23660550.49,864.0
2011-8-4,35.8612,35.8612,34.7994,35.0864,36.74,1.108,908762.0,33384715.81,1036.0
2011-8-5,33.5846,37.1908,33.5655,35.6795,37.29,1.912,1567741.0,58457245.31,1839.0
2011-8-8,35.1055,35.5647,33.7664,35.2203,36.61,1.019,835547.0,30589500.38,1069.0
2011-8-9,34.436,35.5264,33.2116,35.4212,35.77,1.56,1279590.0,45772702.49,1120.0
2011-8-10,36.2343,36.5404,35.3925,35.5169,37.74,1.789,1466902.0,55355244.79,1192.0
2011-8-11,35.2777,35.8708,34.7899,35.7177,36.65,1.523,1248871.0,45765777.68,1239.0
2011-8-12,35.8517,37.6882,35.8517,37.5734,38.84,3.089,2533196.0,98386858.06,2925.0
2011-8-15,37.2578,38.0709,36.5404,37.9465,38.95,3.189,2615117.0,101863696.84,3115.0
2011-8-16,37.9561,38.4057,37.2004,37.4395,39.67,2.651,2173905.0,86235729.49,3053.0
2011-8-17,37.4013,37.4778,36.6456,36.7221,38.89,1.088,892245.0,34700953.7,1721.0
2011-8-18,36.7508,37.2004,36.3491,36.4925,38.4,0.567,464840.0,17850641.52,800.0
2011-8-19,35.8708,36.2534,34.9621,36.1577,37.46,1.114,913325.0,34209163.34,1167.0
2011-8-22,36.2438,36.2534,35.3925,35.4595,37.62,0.434,355644.0,13379304.26,594.0
2011-8-23,35.8708,36.2534,35.3925,36.2534,37.39,0.43,352312.0,13172616.76,541.0
2011-8-24,36.5404,37.21,36.3012,36.7604,38.63,0.722,591919.0,22865438.4,965.0
2011-8-25,37.1621,37.4969,36.6647,37.1813,38.72,0.739,606193.0,23473106.57,834.0
2011-8-26,37.0569,37.296,36.6839,36.8082,38.6,0.416,340896.0,13158379.85,646.0
2011-8-29,36.7221,36.8656,36.3491,36.5021,38.27,0.359,294559.0,11272326.6,452.0
2011-8-30,36.5595,37.0186,36.2725,36.3012,38.41,0.552,453001.0,17401891.82,582.0
2011-8-31,35.9186,36.3108,34.4551,34.9334,36.77,1.004,823466.0,30282489.93,1056.0
2011-9-1,35.3447,35.5742,34.6081,34.7134,36.5,0.456,373513.0,13631862.77,465.0
2011-9-2,34.7134,35.0386,34.3977,34.4455,36.15,0.231,189170.0,6838093.3,390.0
2011-9-5,34.1681,34.1681,32.8289,33.4794,35.09,0.637,522689.0,18340967.3,625.0
2011-9-6,33.4794,34.082,33.0298,33.2594,34.92,0.614,503545.0,17583970.35,581.0
2011-9-7,33.7568,33.9577,33.4794,33.7759,35.23,0.562,460830.0,16233053.35,404.0
