,open,high,low,close,average,turn,volume,amount,tnum
2009-2-23,4.7743,5.0276,4.7353,4.9692,5.05,3.387,32666116.0,165000044.43,18511.0
2009-2-24,4.9399,5.2127,4.862,4.9692,5.15,5.41,52176581.0,268598222.5,31943.0
2009-2-25,5.0276,5.1445,4.8815,5.0958,5.14,4.794,46237451.0,237889499.9,25821.0
2009-2-26,5.0958,5.1445,4.5892,4.6574,5.0,4.352,41972473.0,209965919.27,24639.0
2009-2-27,4.482,4.6281,4.1897,4.1897,4.42,3.199,30853612.0,136464580.96,18976.0
2009-3-2,4.1117,4.3066,4.0728,4.2579,4.34,1.819,17544137.0,76082162.31,9598.0
2009-3-3,4.1312,4.3846,4.0728,4.2774,4.36,2.072,19982778.0,87025381.74,12756.0
2009-3-4,4.2871,4.5599,4.2871,4.521,4.57,2.934,28295458.0,129202300.9,16484.0
2009-3-5,4.6281,4.7061,4.4333,4.5502,4.7,3.309,31909393.0,150028793.46,18718.0
2009-3-6,4.4528,4.5794,4.4138,4.443,4.6,1.943,18734446.0,86089502.53,11815.0
2009-3-9,4.4528,4.521,4.1312,4.1799,4.43,1.994,19226599.0,85264262.77,13284.0
2009-3-10,4.1702,4.3358,4.141,4.3358,4.38,1.488,14350872.0,62862001.24,8242.0
2009-3-11,4.4333,4.5794,4.3456,4.4333,4.6,2.853,27515983.0,126468918.57,16321.0
2009-3-12,4.443,4.5502,4.2384,4.5015,4.52,2.168,20908344.0,94472961.04,12475.0
2009-3-13,4.4625,4.5307,4.3358,4.3456,4.55,1.528,14735500.0,67070885.92,9461.0
2009-3-16,4.3456,4.4138,4.2676,4.3943,4.47,0.994,9590317.0,42874881.96,5938.0
2009-3-17,4.4138,4.6476,4.3456,4.6087,4.63,2.868,27658456.0,128133815.24,13903.0
2009-3-18,4.6476,4.7646,4.6281,4.6379,4.81,4.122,39753292.0,191296519.82,22809.0
2009-3-19,4.6379,4.6963,4.5599,4.6866,4.77,3.089,29793010.0,142048678.82,17796.0
2009-3-20,4.7548,4.823,4.6866,4.784,4.89,4.244,40933800.0,200248683.51,23735.0
2009-3-23,4.8522,4.901,4.7548,4.7938,4.94,3.605,34767275.0,171577338.61,20249.0
2009-3-24,4.8522,4.8717,4.6963,4.8717,4.91,4.436,42777980.0,210035568.67,23345.0
2009-3-25,4.8717,4.8717,4.6087,4.6281,4.9,3.377,32567132.0,159571516.03,18704.0
2009-3-26,4.6281,4.7353,4.4917,4.7158,4.76,2.868,27657749.0,131630070.99,15730.0
2009-3-27,4.7256,4.9594,4.7158,4.8035,4.97,4.32,41661061.0,207214291.72,22170.0
2009-3-30,4.8328,5.0081,4.823,4.9594,5.07,4.861,46880100.0,237648368.27,26259.0
2009-3-31,4.8522,5.2615,4.7743,5.2127,5.12,5.035,48557905.0,248854306.26,28192.0
2009-4-1,5.1835,5.2907,5.0861,5.1445,5.31,5.043,48638965.0,258118531.59,28190.0
2009-4-2,5.1543,5.2127,5.0276,5.0276,5.23,3.255,31387074.0,164265439.39,20374.0
2009-4-3,5.0569,5.1056,4.901,4.9497,5.11,3.112,30016952.0,153409990.56,18934.0
2009-4-7,4.9594,5.0471,4.8912,4.9692,5.1,2.257,21768161.0,111002416.45,13035.0
2009-4-8,4.9692,4.9692,4.9692,4.9692,0.0,0.0,0.0,0.0,0.0
2009-4-9,4.7548,4.901,4.7256,4.8815,4.93,2.943,28378053.0,139895965.46,18210.0
2009-4-10,4.8912,5.0861,4.823,5.0179,5.1,3.731,35985654.0,183488250.15,21061.0
2009-4-13,5.0666,5.1543,5.0081,5.0374,5.2,4.358,42029980.0,218462629.7,26526.0
2009-4-14,5.0471,5.1153,4.9692,5.0861,5.18,3.59,34620810.0,179392280.57,21732.0
2009-4-15,5.0666,5.2225,4.9107,5.203,5.2,4.687,45198993.0,234852286.79,27065.0
2009-4-16,5.2127,5.2907,5.1056,5.2322,5.36,6.348,61218467.0,328161772.42,36377.0
2009-4-17,5.203,5.2225,4.9984,5.0081,5.23,3.368,32483855.0,169785618.1,20242.0
2009-4-20,4.9887,5.1933,4.9594,5.1543,5.23,3.221,31060461.0,162394460.73,17884.0
2009-4-21,5.1153,5.4368,5.0666,5.3492,5.42,7.789,75118673.0,407248778.09,43412.0
2009-4-22,5.3589,5.3881,4.823,4.9107,5.27,5.151,49674498.0,261992164.55,30810.0
2009-4-23,4.8328,5.0179,4.8328,4.9594,5.08,2.466,23781948.0,120842205.54,15797.0
2009-4-24,4.9692,4.9984,4.823,4.8425,5.02,2.382,22970601.0,115312831.67,14678.0
2009-4-27,4.8425,4.8815,4.5307,4.5502,4.81,2.437,23507283.0,113003440.04,15292.0
2009-4-28,4.5502,4.7353,4.5502,4.7353,4.79,2.061,19874017.0,95196877.49,13930.0
2009-4-29,4.7646,4.823,4.6963,4.784,4.89,2.199,21210527.0,103779823.6,13740.0
2009-4-30,4.823,4.8912,4.784,4.8133,4.96,1.779,17155367.0,85102560.87,11523.0
2009-5-4,4.8133,4.9789,4.8133,4.9497,5.04,2.097,20221149.0,101969182.27,13534.0
2009-5-5,4.9692,5.1056,4.9302,5.0179,5.15,2.96,28545380.0,147133385.76,18069.0
2009-5-6,5.0179,5.3394,4.9789,5.2517,5.28,5.024,48455319.0,255676441.2,26533.0
2009-5-7,5.3004,5.3102,5.0666,5.1933,5.33,5.639,54379103.0,289644026.73,31050.0
2009-5-8,5.1445,5.3394,5.1056,5.2517,5.4,4.857,46841719.0,252980955.98,27942.0
2009-5-11,5.2517,5.2907,4.9302,4.9399,5.22,4.028,38843722.0,202624761.82,23374.0
2009-5-12,4.9204,5.0374,4.8912,5.0374,5.09,2.004,19325931.0,98420820.87,12014.0
2009-5-13,5.0958,5.4271,5.0958,5.2907,5.43,6.59,63555815.0,344871103.55,38866.0
2009-5-14,5.2907,5.3881,5.2225,5.3004,5.45,4.958,47814300.0,260549240.19,27632.0
2009-5-15,5.3199,5.7194,5.2615,5.544,5.69,8.579,82734549.0,470484834.99,50871.0
2009-5-18,5.5538,5.5927,5.3589,5.5733,5.62,4.6,44361708.0,249265297.27,27532.0
2009-5-19,5.622,5.7389,5.4856,5.5051,5.75,4.919,47437809.0,272769253.13,31022.0
2009-5-20,5.5245,5.6025,5.3589,5.4271,5.61,3.934,37941544.0,212946096.21,24038.0
2009-5-21,5.3784,5.5148,5.2225,5.2517,5.49,3.652,35215883.0,193186060.72,22348.0
2009-5-22,5.281,5.6025,5.281,5.5635,5.59,5.241,50543913.0,282456632.38,28005.0
2009-5-25,5.4563,6.0897,5.3589,5.963,5.82,8.848,85330679.0,496486023.68,48084.0
2009-5-26,5.8461,6.0409,5.6902,5.7292,6.03,7.167,69117591.0,416501562.04,44304.0
2009-5-27,5.7681,5.8071,5.6512,5.7097,5.87,3.196,30819796.0,180957440.45,19291.0
2009-6-1,5.8071,5.9338,5.7389,5.8656,5.98,4.189,40401740.0,241717712.85,24219.0
2009-6-2,5.9045,6.0409,5.8461,5.8558,6.09,4.761,45913624.0,279530702.35,28620.0
2009-6-3,5.8461,5.8558,5.6512,5.7389,5.87,5.023,48447099.0,284483713.3,31177.0
2009-6-4,5.7194,5.8656,5.5538,5.8363,5.9,4.993,48149682.0,284194060.55,29304.0
2009-6-5,5.8461,5.8948,5.6902,5.6902,5.95,3.292,31743633.0,188873970.99,18537.0
2009-6-8,5.6999,5.7292,5.5733,5.5733,5.77,2.526,24361863.0,140584766.26,14628.0
2009-6-9,5.5733,5.6902,5.4563,5.6415,5.74,2.334,22513978.0,129170828.98,14163.0
2009-6-10,5.6512,5.7974,5.5927,5.6902,5.86,2.46,23720269.0,139035108.22,13389.0
2009-6-11,5.6609,5.7292,5.5148,5.544,5.77,2.522,24318959.0,140392259.07,14558.0
2009-6-12,5.5538,5.583,5.3589,5.4174,5.62,2.421,23350344.0,131140063.46,15140.0
2009-6-15,5.3784,5.4856,5.3686,5.4661,5.58,1.548,14929754.0,83242643.76,9298.0
2009-6-16,5.4466,5.4758,5.3881,5.4076,5.56,1.234,11902603.0,66175726.75,7980.0
2009-6-17,5.3979,5.5538,5.3784,5.5245,5.64,1.708,16469255.0,92909698.19,10603.0
2009-6-18,5.5538,5.6317,5.5245,5.5733,5.72,1.837,17717852.0,101381486.77,11892.0
2009-6-19,5.544,5.7779,5.544,5.6415,5.83,2.698,26021514.0,151679203.69,18418.0
2009-6-22,5.7292,5.7292,5.4563,5.4953,5.72,2.23,21506414.0,123082439.43,14179.0
2009-6-23,5.4271,5.5148,5.3686,5.4271,5.59,1.58,15241759.0,85151486.3,10160.0
2009-6-24,5.4076,5.5051,5.3881,5.4563,5.59,1.537,14821800.0,82792808.71,9122.0
2009-6-25,5.4368,5.4856,5.3686,5.3784,5.54,1.802,17378030.0,96354578.7,10910.0
2009-6-26,5.4076,5.5245,5.3881,5.4368,5.6,1.541,14859940.0,83249951.93,9334.0
2009-6-29,5.4368,5.5343,5.4174,5.5245,5.61,2.048,19747292.0,110851768.09,11459.0
2009-6-30,5.4661,5.622,5.3686,5.544,5.66,3.963,38221214.0,216402637.75,20541.0
2009-7-1,5.6317,6.0409,5.6317,5.7779,5.99,8.166,78755573.0,471829861.58,48890.0
2009-7-2,5.7681,5.8266,5.6804,5.7486,5.89,3.809,36729664.0,216332000.32,22997.0
2009-7-3,5.7486,5.8266,5.6317,5.7779,5.88,3.799,36640825.0,215341349.56,23795.0
2009-7-6,5.7486,5.7681,5.6415,5.6999,5.84,2.619,25255561.0,147608426.99,15683.0
2009-7-7,5.6804,5.7974,5.6609,5.7097,5.89,2.984,28778333.0,169597206.36,15834.0
2009-7-8,5.6512,5.7681,5.6317,5.7292,5.84,2.171,20938711.0,122367763.2,12612.0
2009-7-9,5.7389,5.9143,5.6999,5.8558,5.96,4.102,39561188.0,235648441.54,23714.0
2009-7-10,5.8363,5.924,5.8071,5.8266,6.01,3.265,31490542.0,189368203.66,19294.0
2009-7-13,5.8071,5.9825,5.7876,5.8558,6.07,3.399,32777139.0,199053849.53,18378.0
2009-7-14,5.885,6.2066,5.8753,6.0799,6.22,5.393,52013695.0,323281614.55,31801.0
2009-7-15,6.0702,6.1384,6.002,6.0312,6.2,3.335,32159138.0,199447865.67,19036.0
2009-7-16,6.0507,6.1579,5.963,6.0507,6.21,4.117,39709127.0,246679165.25,22692.0
2009-7-17,6.0507,6.1286,6.0215,6.1091,6.24,3.282,31653918.0,197633493.05,16605.0
2009-7-20,6.1481,6.265,6.0897,6.2066,6.35,3.953,38126450.0,242073889.74,20797.0
2009-7-21,6.2066,6.2845,6.0117,6.0312,6.27,4.412,42550405.0,266768689.51,21738.0
2009-7-22,6.1676,6.4112,6.1579,6.2163,6.44,6.379,61520262.0,396306853.98,35245.0
2009-7-23,6.2066,6.382,6.1774,6.2163,6.44,3.73,35970051.0,231787733.67,21830.0
2009-7-24,6.2358,6.2845,5.9922,6.0799,6.29,4.191,40421020.0,254156478.64,21504.0
2009-7-27,6.1579,6.2163,6.0409,6.1384,6.28,3.128,30168916.0,189502902.58,15604.0
2009-7-28,6.1384,6.2845,6.0604,6.2553,6.34,4.04,38959836.0,247183048.35,21005.0
2009-7-29,6.2553,6.2553,5.6609,5.8656,6.17,4.209,40587623.0,250490567.06,22942.0
2009-7-30,5.9825,6.1384,5.924,6.0799,6.2,4.772,46022155.0,285385118.18,25639.0
2009-7-31,6.0897,6.4891,6.0897,6.3917,6.46,6.904,66581876.0,430426045.37,37816.0
2009-8-3,6.3527,6.4989,6.2358,6.4502,6.56,5.757,55517012.0,364191913.44,29968.0
2009-8-4,6.4697,6.7717,6.3625,6.7132,6.79,6.78,65391519.0,443946045.13,39111.0
2009-8-5,6.7814,7.0835,6.684,6.7425,7.04,8.103,78148264.0,550496903.52,47801.0
2009-8-6,6.7035,6.7425,6.4891,6.5476,6.78,4.192,40431305.0,274200136.39,27498.0
2009-8-7,6.5476,6.5476,6.5476,6.5476,0.0,0.0,0.0,0.0,0.0
2009-8-10,6.382,6.5768,6.2748,6.4112,6.59,3.437,33142945.0,218355128.36,19256.0
2009-8-11,6.4307,6.5281,6.3722,6.4599,6.63,1.703,16425473.0,108864259.82,10474.0
2009-8-12,6.4307,6.4502,5.9533,5.9825,6.34,2.819,27185053.0,172399556.27,17417.0
2009-8-13,6.0409,6.1091,5.9435,6.0604,6.2,1.826,17612370.0,109176569.85,11082.0
2009-8-14,6.0409,6.0799,5.6415,5.6902,6.0,2.508,24187585.0,145005257.7,13834.0
2009-8-17,5.6999,5.7974,5.4174,5.4466,5.8,2.51,24204389.0,140293546.37,14202.0
2009-8-18,5.4466,5.7292,5.4368,5.6804,5.72,1.699,16382935.0,93744323.92,10617.0
2009-8-19,5.6902,5.7584,5.4174,5.4953,5.75,1.816,17517186.0,100740600.54,11415.0
2009-8-20,5.5343,5.7974,5.5051,5.7681,5.81,1.977,19067750.0,110756794.89,11400.0
2009-8-21,5.7681,5.9143,5.6609,5.885,5.94,2.374,22897681.0,136046239.69,12873.0
2009-8-24,5.8948,5.9338,5.7779,5.8948,6.03,1.919,18505724.0,111518031.11,10876.0
2009-8-25,5.8753,5.8753,5.5148,5.7194,5.82,2.252,21721571.0,126318182.07,13170.0
2009-8-26,5.6902,6.0799,5.6512,5.9922,6.1,3.149,30367566.0,185253985.48,16117.0
2009-8-27,5.963,6.5768,5.924,6.4112,6.37,5.115,49327748.0,314450656.62,26190.0
2009-8-28,6.3625,6.3722,6.0702,6.1189,6.34,3.6,34714447.0,220094086.72,20033.0
2009-8-31,5.9825,6.002,5.6317,5.6512,5.97,2.342,22586479.0,134844723.72,14034.0
2009-9-1,5.5635,5.8071,5.5635,5.6804,5.85,1.278,12323025.0,72120226.59,7590.0
2009-9-2,5.7097,5.7779,5.5538,5.6999,5.83,1.132,10917240.0,63618542.99,6303.0
2009-9-3,5.6902,5.963,5.6512,5.9143,6.0,1.721,16595626.0,99516655.03,9985.0
2009-9-4,5.8753,6.0702,5.8461,6.0312,6.17,2.098,20236028.0,124755190.58,12062.0
2009-9-7,6.0994,6.2748,5.9922,6.0702,6.31,3.139,30275435.0,191134472.78,17985.0
2009-9-8,6.0409,6.2066,5.924,6.1286,6.27,3.088,29779790.0,186756005.53,15278.0
2009-9-9,6.1286,6.1579,5.9727,6.0702,6.23,2.235,21551717.0,134184040.76,12580.0
2009-9-10,6.0702,6.0702,5.885,5.9435,6.14,1.888,18204124.0,111705632.0,10607.0
2009-9-11,5.885,6.0702,5.885,6.0409,6.18,1.549,14938428.0,92315176.77,8926.0
2009-9-14,6.0702,6.2456,6.0507,6.1871,6.33,2.696,25997419.0,164555370.1,15124.0
2009-9-15,6.2066,6.2358,6.0897,6.1871,6.34,2.452,23644345.0,149810637.77,13007.0
2009-9-16,6.1384,6.3722,6.0312,6.2943,6.37,3.576,34482429.0,219762270.7,19594.0
2009-9-17,6.265,6.4794,6.2553,6.3625,6.56,3.875,37367016.0,244950608.56,20299.0
2009-9-18,6.3527,6.3625,6.0409,6.0702,6.38,3.202,30879284.0,197019846.81,18173.0
2009-9-21,6.0409,6.2163,5.9435,6.1968,6.26,1.979,19081246.0,119377213.05,11692.0
2009-9-22,6.1871,6.2261,5.9922,6.002,6.26,1.644,15854959.0,99191560.39,9950.0
2009-9-23,5.9922,6.1091,5.7584,5.8071,6.11,2.048,19753097.0,120681754.76,11323.0
2009-9-24,5.7974,5.885,5.6122,5.7779,5.92,1.529,14748366.0,87334057.96,9023.0
2009-9-25,5.7779,5.8266,5.6804,5.7097,5.91,0.898,8659878.0,51161126.11,5406.0
2009-9-28,5.7292,5.7876,5.4856,5.5051,5.79,1.068,10303922.0,59680619.76,6150.0
2009-9-29,5.6415,5.8753,5.6025,5.6902,5.88,2.033,19610655.0,115242779.29,13193.0
2009-9-30,5.7194,5.8168,5.6804,5.7486,5.91,1.134,10939729.0,64627258.71,6581.0
2009-10-9,5.8363,5.9825,5.7779,5.9533,6.06,1.714,16526739.0,100082108.2,9151.0
2009-10-12,6.002,6.1091,5.8948,6.0215,6.19,0.0,18739923.0,115923708.02,10764.0
2009-10-13,6.0312,6.1774,5.9922,6.1774,6.24,2.001,19297852.0,120423000.54,10969.0
2009-10-14,6.1871,6.2845,6.1384,6.1774,6.35,3.124,30124377.0,191403211.72,16653.0
2009-10-15,6.1871,6.2261,6.0897,6.0994,6.31,1.854,17880411.0,112867960.6,9372.0
2009-10-16,6.1384,6.2553,6.0702,6.2261,6.33,2.002,19302754.0,122190916.64,10874.0
2009-10-19,6.2261,6.3138,6.1676,6.2748,6.44,2.216,21369209.0,137519435.69,11183.0
2009-10-20,6.304,6.4015,6.2358,6.343,6.48,3.126,30151911.0,195426483.59,15080.0
2009-10-21,6.3235,6.4404,6.2358,6.2553,6.49,3.2,30864194.0,200450380.48,15477.0
2009-10-22,6.2163,6.5671,6.2066,6.4794,6.57,5.032,48529011.0,319025710.39,24238.0
2009-10-23,6.4891,6.5671,6.382,6.4404,6.64,3.428,33059865.0,219477260.77,17032.0
2009-10-26,6.4307,6.4891,6.2943,6.3722,6.53,2.766,26674816.0,174169736.88,13302.0
2009-10-27,6.3527,6.3527,6.1189,6.1384,6.37,2.82,27192520.0,173199090.86,14092.0
2009-10-28,6.1384,6.265,6.1091,6.2456,6.35,1.955,18857417.0,119713549.4,9955.0
2009-10-29,6.1091,6.3625,6.0897,6.1774,6.4,2.586,24936423.0,159682984.93,13897.0
2009-10-30,6.2553,6.382,6.1968,6.2163,6.46,2.315,22326645.0,144185459.56,11763.0
2009-11-2,6.0897,6.5768,6.0604,6.5184,6.61,5.65,54486498.0,359945106.15,29107.0
2009-11-3,6.5281,6.6938,6.4502,6.5963,6.78,4.604,44398891.0,301192876.3,24052.0
2009-11-4,6.6548,6.7717,6.5768,6.6158,6.84,3.982,38407403.0,262574287.36,21430.0
2009-11-5,6.6645,6.8107,6.6061,6.7522,6.9,4.588,44251648.0,305350107.95,23986.0
2009-11-6,6.8204,6.8594,6.6743,6.6938,6.94,4.217,40668093.0,282334225.98,22794.0
2009-11-9,6.6938,6.6938,6.6938,6.6938,0.0,0.0,0.0,0.0,0.0
2009-11-10,6.8399,6.9081,6.7522,6.762,7.0,3.618,34892564.0,244123550.48,19943.0
2009-11-11,6.7522,6.8497,6.645,6.7425,6.94,2.452,23646648.0,164038876.85,13619.0
2009-11-12,6.7035,7.0055,6.7035,6.8497,7.05,3.978,38366988.0,270317631.82,21091.0
2009-11-13,6.8594,6.9179,6.6938,6.8691,7.0,2.835,27338158.0,191358365.58,14301.0
2009-11-16,6.9568,7.1127,6.8789,7.1127,7.15,4.822,46502727.0,332416535.49,24150.0
2009-11-17,7.3368,7.824,7.3368,7.824,7.88,14.301,137921199.0,1086158795.21,80778.0
2009-11-18,7.7168,8.6035,7.7071,8.6035,8.5,19.317,186297446.0,1583927144.97,101203.0
2009-11-19,8.7009,9.2465,8.6424,8.7496,9.14,19.329,186409227.0,1703640227.36,114644.0
2009-11-20,8.7399,8.8665,8.4378,8.584,8.83,11.3,108974646.0,962337039.58,62874.0
2009-11-23,8.6035,8.9153,8.5158,8.6912,8.91,9.443,91069655.0,811045237.11,50918.0
2009-11-24,8.7107,8.7107,7.9896,8.1066,8.61,9.424,90882680.0,782659096.52,60496.0
2009-11-25,8.0676,8.4281,8.0384,8.3501,8.42,6.596,63607465.0,535709085.84,36526.0
2009-11-26,8.3112,8.3307,7.7168,7.7948,8.24,6.694,64557804.0,532122182.22,41096.0
2009-11-27,7.7266,8.126,7.6291,7.8532,8.14,5.491,52953868.0,431048469.63,32888.0
2009-11-30,8.0189,8.2625,7.9701,8.2235,8.37,5.318,51289698.0,429481240.16,29734.0
2009-12-1,8.2527,8.9542,8.126,8.7301,8.76,8.78,84677201.0,741690397.52,54174.0
2009-12-2,8.7204,8.9153,8.5548,8.6619,8.96,7.322,70613635.0,632695588.96,50478.0
2009-12-3,8.623,8.6912,8.4281,8.6327,8.8,4.652,44868169.0,394871316.92,33033.0
2009-12-4,8.6619,8.9348,8.0676,8.3501,8.74,6.277,60538035.0,528993642.2,47068.0
2009-12-7,8.3794,8.5158,8.243,8.4281,8.62,2.663,25684487.0,221285951.73,18649.0
2009-12-8,8.4281,8.4281,8.204,8.2722,8.5,2.66,25655482.0,218146801.2,20077.0
2009-12-9,8.2527,8.5645,8.1553,8.3501,8.6,3.061,29521710.0,253971234.25,22233.0
2009-12-10,8.3209,8.5353,8.2722,8.4768,8.63,3.078,29686543.0,256172778.84,21052.0
2009-12-11,8.506,8.6132,8.3794,8.3794,8.73,2.755,26565930.0,231950256.1,19699.0
2009-12-14,8.3794,8.3891,8.0384,8.2332,8.39,2.624,25308663.0,212241005.28,18513.0
2009-12-15,8.1845,8.3112,8.1553,8.1942,8.43,1.92,18512081.0,156140978.12,12663.0
2009-12-16,8.2332,8.2332,8.0578,8.0968,8.36,1.824,17588171.0,147111643.42,13270.0
2009-12-17,8.1163,8.1748,7.8143,7.8727,8.14,2.188,21096985.0,171821951.61,17256.0
2009-12-18,7.8727,7.8922,7.405,7.6778,7.84,2.501,24119325.0,189090724.9,16466.0
2009-12-21,7.6486,7.6973,7.4927,7.6973,7.83,1.492,14384754.0,112580659.84,10003.0
2009-12-22,7.6973,7.7266,7.2589,7.3466,7.68,1.768,17051655.0,130985672.17,11045.0
2009-12-23,7.3563,7.5025,7.3271,7.4537,7.61,1.264,12191401.0,92819067.39,8683.0
2009-12-24,7.5025,7.8922,7.444,7.8727,7.93,2.591,24991956.0,198297856.61,18841.0
2009-12-25,7.8727,8.0578,7.8045,7.8435,8.15,2.081,20066502.0,163498213.49,15024.0
2009-12-28,8.0189,8.1358,7.8922,8.0091,8.26,1.954,18848905.0,155756623.4,13265.0
2009-12-29,7.9799,8.1163,7.9312,8.0676,8.24,1.676,16160861.0,133109103.85,11618.0
2009-12-30,8.0676,8.5742,7.9507,8.4768,8.52,5.879,56699981.0,482976608.81,42466.0
2009-12-31,8.4086,8.6132,8.2819,8.4183,8.66,4.114,39679970.0,343717773.81,28693.0
2010-1-4,8.5645,8.5645,8.3307,8.3404,8.65,2.443,23556791.0,203778181.39,18622.0
2010-1-5,8.3599,8.4378,8.165,8.3599,8.53,2.751,26526366.0,226320681.81,20162.0
2010-1-6,8.3501,8.4281,8.1748,8.1748,8.54,2.381,22966734.0,196048524.31,18412.0
2010-1-7,8.204,8.2625,7.8727,7.9409,8.26,2.459,23719508.0,195903217.45,19932.0
2010-1-8,7.8727,8.0578,7.863,8.0384,8.18,1.417,13665471.0,111800787.86,11140.0
2010-1-11,8.4378,8.545,8.0676,8.1066,8.46,2.93,28252736.0,239124948.38,20548.0
2010-1-12,8.0676,8.5158,7.9409,8.4768,8.48,4.793,46228723.0,391839073.61,29640.0
2010-1-13,8.2722,9.0517,8.2137,8.7594,8.92,12.482,120378458.0,1073936401.91,81670.0
2010-1-14,8.7204,8.886,8.584,8.8276,8.98,6.058,58420567.0,524529584.78,42009.0
2010-1-15,8.8373,8.8665,8.6327,8.7009,8.96,3.467,33435759.0,299699920.3,24933.0
2010-1-18,8.7204,9.1588,8.6717,9.1199,9.13,5.452,52576467.0,479787031.23,38128.0
2010-1-19,9.1491,9.4999,9.1491,9.266,9.58,9.061,87389469.0,837505238.16,55011.0
2010-1-20,9.344,9.3635,8.6717,8.7399,9.23,5.905,56947205.0,525456508.75,43585.0
2010-1-21,8.7496,8.9153,8.6717,8.7789,9.03,3.444,33218791.0,299916669.59,21630.0
2010-1-22,8.7496,8.7496,8.204,8.4378,8.69,4.015,38723860.0,336339175.48,26942.0
2010-1-25,8.3599,8.4573,8.243,8.2625,8.54,1.612,15550624.0,132865402.29,11896.0
2010-1-26,8.2625,8.3989,7.9701,8.0968,8.42,2.316,22331349.0,187980957.24,15818.0
2010-1-27,8.1455,8.1942,7.9799,8.0676,8.3,1.635,15771706.0,130974013.24,11414.0
2010-1-28,8.0968,8.204,7.9896,8.165,8.34,1.366,13174747.0,109815463.42,9601.0
2010-1-29,8.1553,8.3989,8.0968,8.2137,8.51,1.993,19224418.0,163649435.87,13968.0
2010-2-1,8.2235,8.6619,8.2137,8.4866,8.66,3.389,32680393.0,283148391.56,23093.0
2010-2-2,8.506,8.6035,8.2722,8.2819,8.66,2.041,19687228.0,170457886.23,15371.0
2010-2-3,8.3112,8.4573,7.7948,8.4281,8.49,2.32,22370480.0,190001934.76,17850.0
2010-2-4,8.3014,8.6327,8.2527,8.5158,8.72,2.695,25987607.0,226506980.0,20280.0
2010-2-5,8.3501,8.623,8.243,8.5255,8.64,2.332,22485905.0,194362515.39,16883.0
2010-2-8,8.4768,9.0419,8.4671,8.8568,9.07,5.36,51696157.0,468755605.19,37730.0
