,open,high,low,close,average,turn,volume,amount,tnum
2010-10-22,8.7464,9.2044,8.6934,9.1586,37.48,6.384,2145035.0,80404640.17,3115.0
2010-10-25,9.202,9.4839,9.202,9.3176,38.77,7.197,2418139.0,93751296.33,3493.0
2010-10-26,9.3393,9.3948,9.0043,9.1586,38.04,4.673,1570008.0,59715297.65,2720.0
2010-10-27,9.1634,9.3948,8.8212,8.8694,37.63,4.593,1543344.0,58074924.36,2629.0
2010-10-28,8.7995,8.9152,8.5922,8.7657,36.36,3.324,1116735.0,40600100.38,2007.0
2010-10-29,8.8332,9.2791,8.7609,9.2309,37.95,7.296,2451605.0,93039673.38,3663.0
2010-11-1,9.3755,9.884,9.3755,9.6671,40.15,9.882,3320488.0,133326900.73,4646.0
2010-11-2,9.7852,9.8816,9.5201,9.7177,40.3,7.987,2683551.0,108144848.61,3559.0
2010-11-3,9.5924,9.7973,9.2068,9.2092,39.3,4.764,1600556.0,62899232.92,2475.0
2010-11-4,9.2164,9.3707,9.0429,9.2502,38.06,3.772,1267376.0,48237605.34,2197.0
2010-11-5,9.349,9.39,9.0381,9.3008,38.17,3.465,1164158.0,44431383.04,1987.0
2010-11-8,9.1706,9.5418,9.1706,9.5322,39.07,5.358,1800395.0,70341785.94,2614.0
2010-11-9,9.5442,9.6165,9.3056,9.3755,39.03,4.277,1437198.0,56089354.76,2184.0
2010-11-10,9.3369,9.7852,9.3152,9.6575,39.92,5.28,1774240.0,70829611.61,2721.0
2010-11-11,9.6647,10.3878,9.6189,10.1202,41.97,10.445,3509625.0,147303503.76,5021.0
2010-11-12,10.1226,10.3588,9.3996,9.4044,40.99,7.168,2408512.0,98736618.23,3778.0
2010-11-15,9.4502,10.0479,9.4502,10.0479,40.38,6.777,2277158.0,91960793.9,2982.0
2010-11-16,10.0961,10.0961,9.3466,9.5177,40.52,6.004,2017244.0,81738538.01,3140.0
2010-11-17,9.5201,9.6623,8.785,8.8453,38.13,4.114,1382308.0,52708092.8,2452.0
2010-11-18,8.8501,9.1538,8.6332,8.8935,36.74,3.644,1224331.0,44987116.6,1679.0
2010-11-19,8.9899,9.202,8.8621,9.1971,37.46,5.631,1891875.0,70878134.2,2405.0
2010-11-22,9.1104,9.6406,9.0742,9.4888,39.27,6.112,2053718.0,80643789.03,2712.0
2010-11-23,9.4719,9.7852,9.1104,9.6888,39.32,5.923,1990078.0,78248112.17,2822.0
2010-11-24,9.6406,10.3588,9.4864,10.3155,41.37,6.917,2324010.0,96153298.77,3453.0
2010-11-25,10.3227,10.3878,9.9009,10.0479,42.05,4.324,1452827.0,61095169.89,2430.0
2010-11-26,10.1178,10.2383,9.7852,10.1275,41.8,3.788,1272841.0,53206320.79,1848.0
2010-11-29,9.966,10.1708,9.966,10.1467,41.92,3.137,1054197.0,44191161.04,1519.0
2010-11-30,10.0672,10.1877,9.3996,9.5322,40.34,4.664,1567083.0,63211520.78,2193.0
2010-12-1,9.4719,9.6406,9.3538,9.4695,39.28,3.181,1068844.0,41986175.59,1161.0
2010-12-2,9.6382,9.7129,9.455,9.455,39.81,2.185,734032.0,29222745.04,1003.0
2010-12-3,9.4719,9.5924,9.255,9.2863,38.81,2.776,932794.0,36202273.92,1185.0
2010-12-6,9.349,9.3586,9.1586,9.161,38.4,1.925,646689.0,24835912.69,963.0
2010-12-7,9.2791,9.59,9.0381,9.496,39.1,1.824,612801.0,23962344.83,1184.0
2010-12-8,9.4261,9.6141,9.1947,9.3562,38.88,2.329,782570.0,30429289.3,1289.0
2010-12-9,9.2212,9.4695,9.1586,9.202,38.62,1.903,639559.0,24700327.19,896.0
2010-12-10,9.2478,9.5201,9.202,9.3948,38.97,1.736,583437.0,22734410.98,907.0
2010-12-13,9.5201,9.8238,9.4478,9.7033,40.04,4.833,1623992.0,65023752.17,1989.0
2010-12-14,9.8599,9.8672,9.643,9.7274,40.47,2.452,824010.0,33347361.35,1359.0
2010-12-15,9.6358,10.0455,9.6358,9.8286,41.1,4.713,1583495.0,65077371.79,2067.0
2010-12-16,9.8238,10.5107,9.8238,10.2672,42.52,7.573,2544442.0,108199320.42,3535.0
2010-12-17,10.154,10.2407,10.0021,10.1299,41.93,3.392,1139763.0,47793753.45,1754.0
2010-12-20,10.1419,10.2407,9.3996,9.5924,40.31,5.076,1705457.0,68751754.39,2763.0
2010-12-21,9.6117,9.7129,9.4261,9.5418,39.64,2.787,936399.0,37123209.95,1510.0
2010-12-22,9.496,9.737,9.4478,9.5755,39.73,1.768,594157.0,23607456.51,1218.0
2010-12-23,9.5635,9.5924,9.3104,9.3466,39.12,1.657,556603.0,21771887.5,1142.0
2010-12-24,9.3707,9.4647,9.014,9.0332,38.04,2.546,855511.0,32547273.63,1489.0
2010-12-27,9.0332,9.0332,9.0332,9.0332,0.0,0.0,0.0,0.0,0.0
2010-12-28,8.7031,8.7031,8.1945,8.4114,35.1,2.815,1314603.0,46142999.95,1848.0
2010-12-29,8.4042,8.5127,8.1945,8.5127,34.59,1.824,851920.0,29463863.07,1409.0
2010-12-30,8.5127,8.5127,8.1897,8.3247,34.53,1.847,862801.0,29796188.85,1254.0
2010-12-31,8.3343,8.556,8.3343,8.556,35.1,1.45,677212.0,23768158.31,1165.0
2011-1-4,8.6717,8.7248,8.4837,8.6669,35.69,1.391,649500.0,23178974.19,1190.0
2011-1-5,8.6524,8.6958,8.5102,8.5295,35.65,1.482,692091.0,24673407.44,1222.0
2011-1-6,8.4837,8.556,8.1921,8.2548,34.36,3.073,1435415.0,49319878.17,2281.0
2011-1-7,8.2524,8.3608,8.1102,8.1463,34.12,2.475,1156121.0,39452297.6,1971.0
2011-1-10,8.1174,8.2138,7.7366,7.7366,33.09,3.299,1540882.0,50992743.94,2399.0
2011-1-11,7.7679,8.0017,7.7125,7.8932,32.63,2.551,1191457.0,38883197.84,1910.0
2011-1-12,7.9246,8.0644,7.7366,7.9415,32.92,1.361,635490.0,20923491.09,1318.0
2011-1-13,8.0258,8.0812,7.9294,7.9535,33.14,1.474,688230.0,22808807.96,1090.0
2011-1-14,7.9535,7.9535,7.7366,7.7486,32.36,1.126,525909.0,17019631.94,999.0
2011-1-17,7.7486,7.7486,7.4715,7.5124,31.4,1.001,467421.0,14678970.99,910.0
2011-1-18,7.5028,7.5896,7.4835,7.5197,31.22,0.742,346335.0,10813009.55,593.0
2011-1-19,7.7101,7.7559,7.5317,7.7004,31.52,1.121,523507.0,16503035.49,890.0
2011-1-20,7.7004,7.7125,7.2064,7.3196,30.91,1.309,611502.0,18900923.32,1243.0
2011-1-21,7.3196,7.3678,7.1099,7.269,30.05,2.139,998954.0,30020717.43,1544.0
2011-1-24,7.2931,7.4305,7.1509,7.2305,30.14,1.514,707063.0,21307567.52,1033.0
2011-1-25,7.3269,7.3269,6.9412,6.9846,29.08,1.259,587953.0,17100310.83,1131.0
2011-1-26,6.9171,7.0858,6.9171,7.0015,29.12,2.031,948583.0,27624430.72,1193.0
2011-1-27,6.9846,7.1099,6.9726,7.0979,29.24,1.658,774261.0,22639544.13,1302.0
2011-1-28,7.1003,7.322,7.0617,7.2642,29.99,1.805,843082.0,25284363.23,1501.0
2011-1-31,7.2305,7.3028,7.1244,7.2979,29.91,1.749,816869.0,24433757.73,1336.0
2011-2-1,7.3004,7.351,7.2353,7.3486,30.27,1.009,471188.0,14262309.8,911.0
2011-2-9,7.3028,7.3751,7.2329,7.2811,30.31,1.26,588266.0,17832621.58,898.0
2011-2-10,7.3004,7.592,7.2883,7.5631,31.12,1.687,787953.0,24517507.73,1610.0
2011-2-11,7.5631,7.6836,7.4811,7.6064,31.56,1.383,646143.0,20395063.3,1132.0
2011-2-14,7.6836,8.315,7.6064,8.1487,32.63,3.193,1491426.0,48665416.5,2514.0
2011-2-15,8.0282,8.2283,7.9607,8.0186,33.43,2.754,1286171.0,42999977.71,2300.0
2011-2-16,8.0186,8.0186,8.0186,8.0186,0.0,0.0,0.0,0.0,0.0
2011-2-17,8.1005,8.1921,7.8595,7.9318,33.12,2.219,1036395.0,34321686.92,1972.0
2011-2-18,7.9318,7.9439,7.6546,7.7318,32.08,2.536,1184269.0,37988104.81,2127.0
2011-2-21,7.6884,7.8209,7.5944,7.8041,31.95,2.299,1073820.0,34304040.45,1873.0
2011-2-22,7.7848,7.7968,7.4715,7.4956,31.56,2.451,1144760.0,36129706.34,2146.0
2011-2-23,7.498,7.592,7.4474,7.5896,31.3,1.787,834574.0,26119239.8,1147.0
2011-2-24,7.5896,7.7101,7.5317,7.6715,31.69,1.787,834382.0,26444535.27,1388.0
2011-2-25,7.7004,7.845,7.6932,7.7752,32.28,2.353,1099137.0,35479095.22,1996.0
2011-2-28,7.7752,7.8065,7.5197,7.8065,31.93,1.675,782523.0,24985029.43,1397.0
2011-3-1,7.833,7.845,7.7004,7.7221,32.11,1.98,924826.0,29692518.23,1577.0
2011-3-2,7.7004,7.7077,7.5438,7.604,31.52,1.792,837149.0,26383372.61,1521.0
2011-3-3,7.6016,7.6619,7.5221,7.5534,31.45,1.268,592040.0,18617125.93,1210.0
2011-3-4,7.5438,7.6161,7.5028,7.6137,31.32,1.366,638131.0,19988545.88,1042.0
2011-3-7,7.6281,7.6884,7.592,7.6763,31.68,2.98,1391972.0,44103022.61,1902.0
2011-3-8,7.6691,7.7053,7.592,7.6932,31.76,3.007,1404435.0,44610056.98,1735.0
2011-3-9,7.7703,7.7703,7.6378,7.6884,31.89,1.819,849346.0,27084118.46,1294.0
2011-3-10,7.7053,7.8691,7.6595,7.8571,32.32,4.694,2192428.0,70852941.52,3084.0
2011-3-11,7.9294,8.4717,7.9294,8.3126,34.32,11.265,5261359.0,180579921.27,7799.0
2011-3-14,8.1921,8.3391,8.0427,8.1029,33.76,5.876,2744259.0,92637374.41,3408.0
2011-3-15,8.1029,8.2668,7.9535,8.2138,33.62,4.525,2113304.0,71048556.24,2690.0
2011-3-16,8.2427,8.4645,8.1945,8.4379,34.91,4.752,2219374.0,77482376.92,3012.0
2011-3-17,8.4355,8.4355,8.0499,8.1174,34.02,3.678,1717714.0,58432460.84,2328.0
2011-3-18,8.1945,8.3825,7.9776,8.0668,33.72,2.458,1148186.0,38720543.38,1798.0
2011-3-21,8.0644,8.0981,7.7125,7.7703,32.43,4.223,1972372.0,63957296.83,2458.0
2011-3-22,7.6956,7.7125,7.363,7.4715,30.91,5.765,2692426.0,83220113.21,3829.0
2011-3-23,7.4474,7.5124,7.3534,7.4763,30.91,3.084,1440441.0,44518701.7,2041.0
2011-3-24,7.4956,7.5004,7.363,7.4233,30.77,3.003,1402673.0,43161735.79,2154.0
2011-3-25,7.4233,7.4667,7.3678,7.457,30.8,2.695,1258841.0,38775449.76,1936.0
2011-3-28,7.4594,7.5606,7.4233,7.4498,31.06,2.511,1172962.0,36430719.03,1983.0
2011-3-29,7.4811,7.4956,7.2039,7.216,30.14,3.719,1736961.0,52356005.49,2745.0
2011-3-30,7.2136,7.2642,7.1075,7.1461,29.7,1.657,773711.0,22978507.39,1436.0
2011-3-31,7.1485,7.2666,7.0979,7.2232,29.9,1.405,655964.0,19611749.02,1159.0
2011-4-1,7.2594,7.2738,7.2088,7.269,30.06,1.075,502028.0,15092742.37,878.0
2011-4-6,7.2521,7.3486,7.1798,7.2738,30.16,1.411,659165.0,19880731.29,1182.0
2011-4-7,7.2738,7.351,7.1871,7.351,30.22,1.16,541573.0,16368128.31,1187.0
2011-4-8,7.3461,7.4642,7.2931,7.4329,30.72,1.7,793862.0,24390556.64,1434.0
2011-4-11,7.4329,7.4329,7.4329,7.4329,0.0,0.0,0.0,0.0,0.0
2011-4-12,7.3365,7.3365,7.2136,7.2642,30.14,1.86,868766.0,26186465.98,1487.0
2011-4-13,7.228,7.3654,7.2015,7.3654,30.24,1.531,714899.0,21622066.77,1151.0
2011-4-14,7.3702,7.3871,7.2256,7.2425,30.16,1.918,895618.0,27013272.56,1448.0
2011-4-15,7.2425,7.2714,7.122,7.1726,29.76,1.392,649976.0,19340812.23,1341.0
2011-4-18,7.1726,7.1919,7.0738,7.0858,29.5,1.141,532859.0,15719353.88,953.0
2011-4-19,7.081,7.081,6.9581,6.9894,28.99,1.327,619870.0,17968923.11,1288.0
2011-4-20,6.9943,7.122,6.9919,7.122,29.27,1.045,487963.0,14280545.35,921.0
2011-4-21,7.1244,7.2039,7.0738,7.1582,29.7,1.076,502618.0,14929340.76,971.0
2011-4-22,7.1461,7.1461,7.0642,7.1124,29.41,1.175,548765.0,16139526.35,847.0
2011-4-25,7.1485,7.1485,6.8713,6.9051,28.96,1.223,571076.0,16536443.29,1063.0
2011-4-26,6.8689,6.8689,6.5628,6.5942,27.67,2.215,1034518.0,28625805.41,1894.0
2011-4-27,6.5942,6.64,6.3869,6.4351,27.04,2.007,937154.0,25345172.61,1499.0
2011-4-28,6.4351,6.4713,5.9531,6.0013,25.44,2.948,1376650.0,35027963.94,2200.0
2011-4-29,6.0159,6.1982,6.0159,6.1787,25.14,1.227,573210.0,14413041.59,1125.0
2011-5-3,6.1982,6.3148,6.1714,6.2419,25.64,0.862,402805.0,10327608.39,806.0
2011-5-4,6.2784,6.2784,6.0037,6.028,25.08,1.056,493120.0,12366866.93,910.0
2011-5-5,6.0061,6.0693,5.9308,6.062,24.74,1.654,772552.0,19112717.48,916.0
2011-5-6,6.028,6.0645,5.9259,5.994,24.62,1.005,469420.0,11557167.83,816.0
2011-5-9,5.9454,6.1131,5.9454,6.0766,24.94,0.861,402095.0,10027022.29,704.0
2011-5-10,6.1009,6.1252,6.0037,6.0888,24.92,0.625,291952.0,7276857.86,542.0
2011-5-11,6.0985,6.1252,6.0475,6.1009,25.05,0.865,404087.0,10122875.72,639.0
2011-5-12,6.1009,6.1204,5.9964,5.9964,24.89,0.764,356598.0,8874473.85,707.0
2011-5-13,5.9964,6.0475,5.8822,6.0475,24.48,0.715,333758.0,8171391.67,712.0
2011-5-16,6.045,6.1082,6.0183,6.045,24.98,0.718,335248.0,8373850.65,596.0
2011-5-17,6.045,6.0669,5.9065,5.9697,24.61,0.766,357553.0,8797904.42,694.0
2011-5-18,5.9697,5.9916,5.9381,5.9527,24.53,0.669,312255.0,7660112.4,539.0
2011-5-19,5.9575,5.9988,5.8214,5.8263,24.24,1.142,533570.0,12934091.29,1031.0
2011-5-20,5.8214,5.8214,5.6124,5.6488,23.36,1.624,758556.0,17716812.06,1440.0
2011-5-23,5.6391,5.6391,5.3401,5.3474,22.31,2.02,943520.0,21046876.1,1519.0
2011-5-24,5.2891,5.6683,5.2891,5.6586,22.76,2.719,1269805.0,28898562.29,1952.0
2011-5-25,5.5905,5.6099,5.4082,5.4398,22.61,1.381,644805.0,14579718.0,1075.0
2011-5-26,5.4082,5.5808,5.4082,5.4422,22.55,0.878,410229.0,9249763.05,681.0
2011-5-27,5.4641,5.5565,5.3474,5.4641,22.4,1.085,506595.0,11345780.82,857.0
2011-5-30,5.4204,5.7096,5.3717,5.6294,23.14,2.491,1163549.0,26922690.15,1558.0
2011-5-31,5.6391,5.7363,5.5419,5.712,23.19,2.25,1050890.0,24367699.28,1192.0
2011-6-1,5.6999,5.7315,5.6172,5.6829,23.31,1.255,585949.0,13659560.98,828.0
2011-6-2,5.6148,5.6513,5.469,5.5638,22.8,1.224,571713.0,13037908.31,800.0
2011-6-3,5.4981,5.7023,5.4933,5.6391,23.18,0.851,397283.0,9209770.46,626.0
2011-6-7,5.6391,5.7096,5.5662,5.6221,23.11,0.725,338820.0,7831225.66,501.0
2011-6-8,5.627,5.6294,5.4568,5.5638,22.7,1.154,538742.0,12228901.79,712.0
2011-6-9,5.5638,5.6148,5.362,5.4276,22.43,1.325,618615.0,13876761.17,869.0
2011-6-10,5.4252,5.5079,5.3013,5.3888,22.09,0.859,401267.0,8865630.4,621.0
2011-6-13,5.3669,5.4835,5.2915,5.3742,22.13,1.256,586590.0,12983105.78,727.0
2011-6-14,5.3863,5.4447,5.3742,5.4325,22.27,1.108,517314.0,11518331.5,653.0
2011-6-15,5.4252,5.4738,5.3669,5.3863,22.27,0.938,437859.0,9750260.14,596.0
2011-6-16,5.3523,5.4276,5.2624,5.2745,21.9,0.94,438866.0,9611262.45,781.0
2011-6-17,5.2624,5.3742,5.2502,5.2502,21.8,1.041,486375.0,10604741.53,612.0
2011-6-20,5.2526,5.3231,5.2162,5.2599,21.62,0.621,290124.0,6272493.7,454.0
2011-6-21,5.3134,5.3207,5.2551,5.3085,21.78,0.203,273280.0,5952623.98,368.0
2011-6-22,5.3353,5.4179,5.3085,5.3401,22.06,0.787,367448.0,8104924.11,573.0
2011-6-23,5.3183,5.785,5.2988,5.6124,22.84,3.493,1631514.0,37267558.77,2035.0
2011-6-24,5.5419,5.7023,5.5224,5.6658,23.14,2.998,1400325.0,32408792.53,1804.0
2011-6-27,5.661,5.7315,5.5929,5.6902,23.33,2.216,1034788.0,24136771.4,1336.0
2011-6-28,5.6902,5.6926,5.6002,5.6634,23.23,1.411,659049.0,15310196.32,816.0
2011-6-29,5.6999,5.6999,5.5395,5.5395,23.1,1.231,574745.0,13278119.83,948.0
2011-6-30,5.5419,5.6586,5.5176,5.5905,23.03,1.105,515952.0,11880608.06,721.0
2011-7-1,5.6197,5.6756,5.5686,5.6221,23.17,1.48,691222.0,16016733.88,854.0
2011-7-4,5.627,5.7704,5.627,5.7485,23.48,2.021,944096.0,22165060.95,1240.0
2011-7-5,5.7631,5.8044,5.6877,5.7606,23.71,2.466,1151548.0,27307283.17,1347.0
2011-7-6,5.7582,5.8311,5.7412,5.8093,23.85,2.043,954026.0,22750542.62,1195.0
2011-7-7,5.8238,5.9186,5.785,5.8165,24.11,2.734,1277072.0,30785493.61,1501.0
2011-7-8,5.8214,5.8457,5.6683,5.7218,23.67,1.682,785379.0,18592404.01,1125.0
2011-7-11,5.6756,5.7169,5.5905,5.6853,23.22,1.842,860259.0,19974837.26,995.0
2011-7-12,5.661,5.6829,5.5711,5.6002,23.08,1.284,599670.0,13841197.16,868.0
2011-7-13,5.6464,5.6853,5.5662,5.678,23.29,1.522,710705.0,16549520.86,803.0
2011-7-14,5.7242,5.9527,5.6853,5.9089,24.08,4.755,2220855.0,53481984.15,2732.0
2011-7-15,5.8895,6.0499,5.8579,6.0232,24.57,4.219,1970223.0,48414142.88,2468.0
2011-7-18,6.028,6.1617,5.8822,5.96,24.71,2.755,1286681.0,31797327.76,1796.0
2011-7-19,6.0134,6.0134,5.819,5.853,24.14,2.177,1016640.0,24537777.39,1174.0
2011-7-20,5.853,5.853,5.853,5.853,0.0,0.0,0.0,0.0,0.0
2011-7-21,5.7606,5.8652,5.7363,5.7363,23.75,1.549,723358.0,17180721.05,984.0
2011-7-22,5.7509,5.8263,5.7339,5.7363,23.74,0.915,427302.0,10142984.13,661.0
2011-7-25,5.7363,5.7363,5.4009,5.4179,22.78,1.912,893113.0,20345358.78,1413.0
2011-7-26,5.4228,5.4933,5.3474,5.4641,22.32,0.957,447092.0,9980295.69,601.0
2011-7-27,5.4398,5.5856,5.3717,5.4835,22.63,1.335,623415.0,14107217.95,746.0
2011-7-28,5.4447,5.5249,5.3839,5.486,22.43,1.051,491060.0,11015496.83,673.0
2011-7-29,5.4447,5.5516,5.4398,5.4957,22.59,1.254,585837.0,13231728.06,739.0
2011-8-1,5.4009,5.6877,5.4009,5.6245,22.88,2.763,1290274.0,29524530.9,1394.0
2011-8-2,5.5905,5.7047,5.469,5.6974,22.87,1.86,868791.0,19865123.46,1131.0
2011-8-3,5.5905,5.8797,5.5905,5.8311,23.84,3.584,1673985.0,39909910.09,2314.0
2011-8-4,5.8117,5.9041,5.7218,5.7825,23.84,2.455,1146585.0,27338108.01,1434.0
2011-8-5,5.5881,5.6683,5.52,5.5783,22.98,2.292,1070676.0,24599088.17,1233.0
2011-8-8,5.5297,5.5297,5.046,5.0728,21.48,2.958,1381579.0,29669984.04,1772.0
2011-8-9,4.9488,5.0412,4.7398,4.9804,20.17,2.295,1071847.0,21620921.85,1178.0
2011-8-10,5.1749,5.1749,5.012,5.0193,20.85,1.516,708202.0,14767852.53,904.0
2011-8-11,4.9585,5.1773,4.888,5.1287,20.9,1.803,842184.0,17603952.31,1050.0
2011-8-12,5.1384,5.2721,5.1384,5.2016,21.4,1.359,634901.0,13587661.76,950.0
2011-8-15,5.2235,5.5297,5.2089,5.4447,22.21,2.694,1258054.0,27942320.06,1668.0
2011-8-16,5.3669,5.4398,5.2745,5.3183,22.01,2.162,1009655.0,22219161.97,1291.0
2011-8-17,5.3183,5.3863,5.2551,5.328,21.92,1.197,559027.0,12252251.28,722.0
2011-8-18,5.3353,5.3888,5.1408,5.1408,21.59,0.906,423020.0,9133116.6,736.0
2011-8-19,4.9974,5.0801,4.9877,5.0339,20.68,1.077,503191.0,10408046.62,736.0
2011-8-22,5.0339,5.2502,5.0339,5.0922,21.15,1.265,590708.0,12493902.47,836.0
2011-8-23,5.0946,5.3183,5.0946,5.3013,21.55,1.885,880457.0,18973933.37,1174.0
2011-8-24,5.3183,5.4714,5.3013,5.3037,22.1,2.026,946192.0,20908158.35,1253.0
2011-8-25,5.3037,5.5881,5.3037,5.5346,22.48,3.259,1522283.0,34220129.13,2110.0
2011-8-26,5.4884,5.5249,5.4276,5.4763,22.51,2.095,978501.0,22026817.97,1245.0
2011-8-29,5.4106,5.4665,5.3474,5.3766,22.21,1.505,702764.0,15606574.97,1002.0
2011-8-30,5.3985,5.5079,5.2551,5.2575,22.22,1.613,753180.0,16732164.18,1040.0
2011-8-31,5.2137,5.2697,5.1408,5.2235,21.32,1.36,634946.0,13537650.87,863.0
2011-9-1,5.2502,5.3183,5.1651,5.1919,21.49,0.606,282900.0,6080920.27,483.0
2011-9-2,5.1846,5.2259,5.1044,5.1676,21.24,0.666,310863.0,6603601.29,467.0
2011-9-5,5.1044,5.1481,4.9658,4.9683,20.69,0.934,436013.0,9021570.41,673.0
2011-9-6,4.9099,4.978,4.8905,4.9391,20.27,0.664,310107.0,6286143.67,476.0
2011-9-7,4.9828,5.0655,4.9488,5.063,20.62,1.066,498015.0,10269491.97,623.0
2011-9-8,5.1019,5.1408,4.9755,4.9828,20.8,0.779,363640.0,7564233.86,491.0
2011-9-9,4.9804,5.0728,4.9123,4.9488,20.44,0.798,372798.0,7619436.17,479.0
2011-9-13,4.9051,4.9051,4.8127,4.854,19.9,0.77,359445.0,7154740.82,542.0
2011-9-14,4.8613,4.9342,4.8151,4.9342,20.09,0.569,265795.0,5340719.81,443.0
2011-9-15,4.9367,5.0242,4.9148,4.9221,20.43,0.503,234714.0,4794251.76,390.0
2011-9-16,4.9731,5.0339,4.9367,4.9439,20.48,0.516,240908.0,4934630.28,388.0
2011-9-19,4.9415,4.9999,4.8564,4.9099,20.1,0.475,221720.0,4456113.78,371.0
2011-9-20,4.9075,5.0266,4.8127,4.9683,20.36,0.716,334444.0,6810803.83,553.0
2011-9-21,4.9828,5.1457,4.9585,5.1287,20.82,1.353,631758.0,13151389.0,833.0
2011-9-22,5.0606,5.0874,4.8905,4.9099,20.53,0.967,451555.0,9271330.78,644.0
2011-9-23,4.837,4.9002,4.7811,4.8127,19.86,0.965,450614.0,8951270.79,710.0
2011-9-26,4.8005,4.854,4.7641,4.7908,19.75,0.445,207740.0,4102323.14,347.0
2011-9-27,4.837,4.8491,4.786,4.8273,19.84,0.348,162691.0,3227759.58,271.0
2011-9-28,4.8491,4.8856,4.7641,4.7738,19.79,0.353,165038.0,3266576.45,306.0
2011-9-29,4.7616,4.7616,4.6255,4.6425,19.23,0.749,349770.0,6725631.25,458.0
2011-9-30,4.628,4.7398,4.628,4.6814,19.24,0.56,261364.0,5027730.86,371.0
2011-10-10,4.6693,4.7714,4.6669,4.6766,19.3,0.356,166422.0,3211556.58,266.0
2011-10-11,4.8321,4.8321,4.6547,4.679,19.46,0.35,163502.0,3182326.59,323.0
2011-10-12,4.6547,4.8662,4.6547,4.8491,19.76,1.0,467049.0,9230620.12,658.0
2011-10-13,4.8248,4.9415,4.8005,4.9099,20.12,1.234,576175.0,11594499.62,738.0
2011-10-14,4.9099,4.9537,4.8516,4.9002,20.15,0.828,386811.0,7795080.03,492.0
2011-10-17,4.9488,4.9585,4.8564,4.8978,20.14,0.624,291261.0,5866412.95,449.0
2011-10-18,4.8613,4.8807,4.6912,4.6912,19.72,0.665,310779.0,6127952.89,484.0
2011-10-19,4.6984,4.7884,4.6134,4.6207,19.19,0.788,368146.0,7064950.07,616.0
2011-10-20,4.6207,4.662,4.4943,4.5575,18.7,0.837,391059.0,7311645.67,524.0
2011-10-21,4.5453,4.6134,4.4627,4.4675,18.59,0.461,215180.0,3999470.58,351.0
2011-10-24,4.4627,4.6085,4.4578,4.5623,18.57,0.597,278967.0,5181642.06,410.0
2011-10-25,4.5769,4.8735,4.5502,4.8443,19.57,2.221,1037457.0,20300378.48,1277.0
2011-10-26,4.7835,4.9537,4.7422,4.8856,20.06,2.647,1236450.0,24801800.94,1447.0
2011-10-27,4.8637,4.9075,4.786,4.7957,19.93,1.274,595108.0,11863150.51,810.0
2011-10-28,4.8613,4.9099,4.8005,4.9051,20.02,1.84,859456.0,17205604.67,1017.0
2011-10-31,4.9269,4.9804,4.8637,4.9537,20.28,1.858,867615.0,17596309.12,1001.0
2011-11-1,4.8686,4.9828,4.8273,4.9075,20.21,1.709,797957.0,16129374.58,877.0
2011-11-2,4.8127,5.3985,4.7932,5.3985,21.53,8.178,3819307.0,82238141.61,3786.0
2011-11-3,5.5297,5.6756,5.4374,5.4738,22.91,9.755,4555942.0,104357707.34,4746.0
2011-11-4,5.4738,5.52,5.3742,5.4204,22.28,3.193,1491290.0,33230128.94,1907.0
2011-11-7,5.4471,5.537,5.3499,5.4179,22.32,2.474,1155539.0,25787589.79,1582.0
2011-11-8,5.4082,5.4617,5.2405,5.2745,22.01,2.203,1029069.0,22645531.61,1342.0
2011-11-9,5.2769,5.4544,5.2089,5.4471,22.0,2.957,1381065.0,30382026.26,1700.0
2011-11-10,5.3596,5.6391,5.3474,5.3547,22.58,4.524,2112885.0,47713682.69,2398.0
2011-11-11,5.3717,5.3912,5.1773,5.2308,21.66,2.345,1095236.0,23719791.47,1484.0
2011-11-14,5.294,5.5151,5.2697,5.4763,22.38,3.798,1774018.0,39698629.84,2104.0
2011-11-15,5.4811,5.4981,5.4033,5.4835,22.44,2.085,973714.0,21850798.56,1305.0
2011-11-16,5.4908,5.4933,5.2162,5.2745,21.84,2.326,1086117.0,23722516.05,1501.0
2011-11-17,5.2818,5.4665,5.2186,5.3353,22.06,1.908,891111.0,19660427.84,1258.0
2011-11-18,5.3231,5.3669,5.136,5.153,21.6,1.45,677003.0,14621878.93,1002.0
2011-11-21,5.1044,5.2065,5.0436,5.1408,21.05,1.377,642922.0,13532150.36,821.0
2011-11-22,5.0946,5.1773,5.0436,5.1481,21.03,0.627,292948.0,6161808.93,496.0
2011-11-23,5.1943,5.1943,5.0825,5.136,21.17,0.62,289390.0,6126832.78,471.0
2011-11-24,5.1044,5.2259,5.0266,5.2259,21.21,1.249,583471.0,12374067.08,779.0
2011-11-25,5.17,5.3183,5.0679,5.1287,21.35,1.092,510165.0,10890284.42,718.0
2011-11-28,5.1287,5.1943,5.0558,5.0679,20.97,0.587,274164.0,5749813.3,495.0
2011-11-29,5.1141,5.1943,4.995,5.1894,20.95,1.266,591136.0,12384219.23,902.0
2011-11-30,5.1894,5.1894,4.7446,4.7787,20.11,1.515,707708.0,14235451.65,1212.0
2011-12-1,4.9075,5.0533,4.8248,4.9099,20.31,1.912,893158.0,18143432.74,1137.0
2011-12-2,4.8589,4.8589,4.6814,4.7033,19.58,1.286,600701.0,11760112.34,757.0
2011-12-5,4.7033,4.73,4.4578,4.4651,18.8,0.847,395708.0,7439845.62,651.0
